"SubjID","P_true","x1","x2","CE"
1,0.6,100,50,46.35735089169
1,0.95,200,150,184.515191650012
1,0.5,200,100,122.952833400454
1,0.75,200,0,31.7898739843877
1,0.99,200,0,65.9782069490469
1,0.9,150,50,81.9754952921191
1,0.6,50,25,47.1684705567087
1,0.6,150,100,110.735608339156
1,0.1,150,50,90.1287638380574
1,0.9,200,0,50.6707487619594
1,0.6,200,0,42.5840346986941
1,0.99,75,50,46.5531237789145
1,0.75,100,50,40.2294985445669
1,0.95,50,25,-2.1021694505831
1,0.05,400,0,31.396856675202
1,0.4,75,50,54.634556716953
1,0.25,150,0,46.7086806988678
1,0.1,200,150,152.452359781787
1,0.95,200,100,141.053680527623
1,0.99,150,0,96.579848810039
1,0.01,200,0,2.96690361468607
1,0.4,75,0,-3.40939183672962
1,0.01,75,50,37.1653734652537
1,0.6,150,50,117.771545062951
1,0.4,50,0,59.0782723921785
1,0.6,400,0,80.5746904763778
1,0.5,50,25,62.9897853484694
1,0.4,800,0,184.327924574036
1,0.25,75,50,36.2156510841864
1,0.25,100,50,53.2784383202223
1,0.01,200,150,192.972879241067
1,0.75,150,0,0.946510617966219
1,0.01,150,100,124.802554206537
1,0.05,150,0,3.01541418064101
1,0.95,100,50,68.8893662020054
1,0.05,100,0,24.8070413227931
1,0.4,200,0,8.04349198916072
1,0.9,75,50,109.851364182016
1,0.1,75,50,78.6570661419052
1,0.9,200,150,186.14378765661
1,0.75,50,0,23.5295100200381
1,0.9,150,100,154.134295061176
1,0.6,200,100,118.605130004527
1,0.99,25,0,51.8524391391288
1,0.99,100,0,61.2734767645876
1,0.75,75,50,56.9323725675715
1,0.95,50,0,38.4889884925723
1,0.1,400,0,53.8810454810678
1,0.25,50,0,39.6198183767863
1,0.1,200,100,128.657359121482
1,0.99,200,150,166.552250024427
1,0.25,200,100,144.478244027522
1,0.95,400,0,142.954484973903
1,0.25,200,0,47.0663013641633
1,0.75,50,25,46.7515732668946
1,0.4,200,150,118.611145870336
1,0.99,150,100,108.079447310354
1,0.1,100,0,1.79206990580973
1,0.95,200,0,86.3586869317684
1,0.05,50,0,-45.0750997257499
1,0.5,150,50,74.1265826405533
1,0.01,150,50,104.83692219696
1,0.95,150,100,139.605289881489
1,0.9,400,0,127.880760717513
1,0.5,75,0,25.3434393757771
1,0.1,800,0,165.142458730236
1,0.9,150,0,56.6570262293321
1,0.75,200,100,138.651832082691
1,0.05,75,50,26.7478125572442
1,0.01,25,0,7.26121500056786
1,0.95,75,0,27.6249527365103
1,0.5,100,50,60.2600232030137
1,0.05,75,0,-4.17573942915831
1,0.01,75,0,27.9370018982505
1,0.99,400,0,143.685504336429
1,0.25,100,0,46.8186188997344
1,0.95,150,0,8.18888426992103
1,0.5,200,150,194.400007004469
1,0.1,50,25,22.9438312067584
1,0.5,800,0,180.733180200209
1,0.95,75,50,81.0676482955219
1,0.99,800,0,284.812772354288
1,0.05,800,0,78.381673741527
1,0.75,150,50,81.0598211555499
1,0.4,25,0,-7.44892923866686
1,0.4,200,100,147.001213841272
1,0.4,150,0,61.8896235110568
1,0.05,150,100,149.90723891488
1,0.4,100,0,54.9126058567599
1,0.99,75,0,-22.3675296505084
1,0.25,150,100,113.688389340433
1,0.5,400,0,56.4664243851916
1,0.99,150,50,165.924330319102
