Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
17	1	1	164	1	1	500	0.99	0.993199	0	0	0	
17	1	1	68	2	2	0	0.4	0	800	0	336	
17	1	1	79	3	1	500	0.4	0.338009	0	0	0	
17	1	1	296	4	1	200	0.4	0.251914	0	0	0	
17	1	1	123	5	1	400	0.1	0.0972166	0	0	0	
17	1	1	92	6	2	0	0.6	0	50	0	31	
17	1	1	78	7	1	400	0.4	0.438354	0	0	0	
17	1	1	288	8	1	400	0.1	0.0359382	0	0	0	
17	1	1	252	9	1	300	0.6	0.578218	0	0	0	
17	1	1	69	10	2	0	0.4	0	50	25	35.5	
17	1	1	32	11	2	0	0.1	0	50	0	5	
17	1	1	104	12	1	500	0.95	0.964221	0	0	0	
17	1	1	61	13	2	0	0.4	0	25	0	10.5	
17	1	1	48	14	2	0	0.25	0	75	0	19.5	
17	1	1	267	15	1	300	0.95	0.854141	0	0	0	
17	1	1	3	16	2	0	0.01	0	75	0	1.5	
17	1	1	88	17	2	0	0.5	0	150	100	125	
17	1	1	283	18	1	400	0.05	0.0201664	0	0	0	
17	1	1	75	19	2	0	0.4	0	200	150	171	
17	1	1	38	20	1	400	0.75	0.80116	0	0	0	
17	1	1	323	21	1	400	0.95	0.968233	0	0	0	
17	1	1	103	22	2	0	0.6	0	150	100	131	
17	1	1	37	23	2	0	0.1	0	400	0	40	
17	1	1	272	24	1	300	0.99	0.99339	0	0	0	
17	1	1	114	25	1	500	0.01	0.00266078	0	0	0	
17	1	1	280	26	1	600	0.01	0.00433261	0	0	0	
17	1	1	38	27	2	0	0.1	0	800	0	80	
17	1	1	2	28	1	300	0.01	0.00121451	0	0	0	
17	1	1	303	29	1	400	0.5	0.498629	0	0	0	
17	1	1	255	30	1	600	0.6	0.694065	0	0	0	
17	1	1	53	31	2	0	0.25	0	800	0	208	
17	1	1	125	32	2	0	0.9	0	150	0	135	
17	1	1	33	33	2	0	0.1	0	75	0	7.5	
17	1	1	209	34	1	500	0.9	0.943469	0	0	0	
17	1	1	57	35	1	300	0.01	0.00734014	0	0	0	
17	1	1	29	36	1	500	0.5	0.551836	0	0	0	
17	1	1	80	37	1	600	0.4	0.438983	0	0	0	
17	1	1	147	38	1	300	0.75	0.72794	0	0	0	
17	1	1	313	39	1	400	0.75	0.810395	0	0	0	
17	1	1	67	40	1	300	0.1	0.0806619	0	0	0	
17	1	1	71	41	2	0	0.4	0	100	50	71	
17	1	1	117	42	1	300	0.05	0.00711015	0	0	0	
17	1	1	229	43	1	500	0.05	0.012851	0	0	0	
17	1	1	236	44	1	200	0.25	0.136222	0	0	0	
17	1	1	136	45	2	0	0.95	0	25	0	23.5	
17	1	1	138	46	2	0	0.95	0	75	0	70.5	
17	1	1	188	47	1	400	0.4	0.493291	0	0	0	
17	1	1	286	48	1	200	0.1	0.18359	0	0	0	
17	1	1	82	49	2	0	0.5	0	400	0	200	
17	1	1	146	50	1	200	0.75	0.872615	0	0	0	
17	1	1	320	51	1	600	0.9	0.994336	0	0	0	
17	1	1	64	52	1	500	0.05	0.035664	0	0	0	
17	1	1	2	53	2	0	0.01	0	50	0	1	
17	1	1	106	54	2	0	0.75	0	25	0	6.5	
17	1	1	245	55	1	600	0.4	0.318699	0	0	0	
17	1	1	40	56	2	0	0.1	0	75	50	52.5	
17	1	1	92	57	1	300	0.75	0.767966	0	0	0	
17	1	1	91	58	1	200	0.75	0.866118	0	0	0	
17	1	1	226	59	1	200	0.05	0.0243371	0	0	0	
17	1	1	97	60	2	0	0.6	0	400	0	248	
17	1	1	63	61	1	400	0.05	0.00559754	0	0	0	
17	1	1	116	62	2	0	0.75	0	100	50	87	
17	1	1	33	63	1	400	0.6	0.475949	0	0	0	
17	1	1	260	64	1	600	0.75	0.767776	0	0	0	
17	1	1	231	65	1	200	0.1	0.0544964	0	0	0	
17	1	1	302	66	1	300	0.5	0.462981	0	0	0	
17	1	1	176	67	1	200	0.1	0.0216215	0	0	0	
17	1	1	147	68	2	0	0.95	0	150	50	144	
17	1	1	215	69	1	600	0.95	0.985986	0	0	0	
17	1	1	249	70	1	500	0.5	0.427894	0	0	0	
17	1	1	262	71	1	300	0.9	0.858405	0	0	0	
17	1	1	149	72	2	0	0.95	0	200	100	194	
17	1	1	6	73	2	0	0.01	0	200	0	4	
17	1	1	81	74	1	200	0.5	0.462357	0	0	0	
17	1	1	206	75	1	200	0.9	0.942987	0	0	0	
17	1	1	175	76	1	600	0.05	0.009985	0	0	0	
17	1	1	12	77	1	300	0.1	0.0335764	0	0	0	
17	1	1	113	78	2	0	0.75	0	800	0	592	
17	1	1	305	79	1	600	0.5	0.758307	0	0	0	
17	1	1	37	80	1	300	0.75	0.737427	0	0	0	
17	1	1	242	81	1	300	0.4	0.451451	0	0	0	
17	1	1	148	82	1	400	0.75	0.735658	0	0	0	
17	1	1	218	83	1	400	0.99	0.99511	0	0	0	
17	1	1	183	84	1	400	0.25	0.110618	0	0	0	
17	1	1	119	85	2	0	0.75	0	200	100	174	
17	1	1	113	86	1	400	0.01	0.00274039	0	0	0	
17	1	1	162	87	1	300	0.99	0.994376	0	0	0	
17	1	1	83	88	2	0	0.5	0	800	0	400	
17	1	1	43	89	1	400	0.9	0.978887	0	0	0	
17	1	1	316	90	1	200	0.9	0.993372	0	0	0	
17	1	1	62	91	2	0	0.4	0	50	0	21	
17	1	1	36	92	1	200	0.75	0.873774	0	0	0	
17	1	1	145	93	2	0	0.95	0	75	50	73.5	
17	1	1	53	94	1	400	0.99	0.997083	0	0	0	
17	1	1	170	95	1	600	0.01	0.00564177	0	0	0	
17	1	1	307	96	1	300	0.6	0.621199	0	0	0	
17	1	1	29	97	2	0	0.05	0	200	100	106	
17	1	1	274	98	1	500	0.99	0.990196	0	0	0	
17	1	1	276	99	1	200	0.01	0.00284212	0	0	0	
17	1	2	111	100	1	200	0.01	0.00767185	0	0	0	
17	1	2	308	101	1	400	0.6	0.509469	0	0	0	
17	1	2	172	102	1	300	0.05	0.0144078	0	0	0	
