Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
28	1	1	52	1	2	0	0.25	0	400	0	104	
28	1	1	113	2	1	400	0.01	0.00959579	0	0	0	
28	1	1	167	3	1	300	0.01	0.00959579	0	0	0	
28	1	1	144	4	1	500	0.6	0.552013	0	0	0	
28	1	1	319	5	1	500	0.9	0.719727	0	0	0	
28	1	1	53	6	2	0	0.25	0	800	0	304	
28	1	1	239	7	1	500	0.25	0.319548	0	0	0	
28	1	1	136	8	1	200	0.5	0.476647	0	0	0	
28	1	1	13	9	2	0	0.01	0	150	100	107	
28	1	1	300	10	1	600	0.4	0.419327	0	0	0	
28	1	1	264	11	1	500	0.9	0.893809	0	0	0	
28	1	1	216	12	1	200	0.99	0.997835	0	0	0	
28	1	1	260	13	1	600	0.75	0.615701	0	0	0	
28	1	1	45	14	1	600	0.9	0.898055	0	0	0	
28	1	1	242	15	1	300	0.4	0.383237	0	0	0	
28	1	1	140	16	1	600	0.5	0.489385	0	0	0	
28	1	1	101	17	2	0	0.6	0	100	50	61	
28	1	1	74	18	1	500	0.25	0.27815	0	0	0	
28	1	1	289	19	1	500	0.1	0.192171	0	0	0	
28	1	1	183	20	1	400	0.25	0.311056	0	0	0	
28	1	1	158	21	2	0	0.99	0	800	0	688	
28	1	1	181	22	1	200	0.25	0.235691	0	0	0	
28	1	1	22	23	2	0	0.05	0	400	0	56	
28	1	1	56	24	1	200	0.01	0.0127802	0	0	0	
28	1	1	101	25	1	200	0.95	0.985097	0	0	0	
28	1	1	178	26	1	400	0.1	0.0467476	0	0	0	
28	1	1	56	27	2	0	0.25	0	100	50	61	
28	1	1	24	28	2	0	0.05	0	50	25	30.5	
28	1	1	9	29	2	0	0.01	0	50	25	26.5	
28	1	1	17	30	2	0	0.05	0	50	0	13	
28	1	1	138	31	2	0	0.95	0	75	0	49.5	
28	1	1	328	32	1	400	0.99	0.986158	0	0	0	
28	1	1	117	33	2	0	0.75	0	150	50	100	
28	1	1	111	34	2	0	0.75	0	200	0	100	
28	1	1	14	35	1	500	0.1	0.0870839	0	0	0	
28	1	1	186	36	1	200	0.4	0.5	0	0	0	
28	1	1	82	37	2	0	0.5	0	400	0	184	
28	1	1	250	38	1	600	0.5	0.567935	0	0	0	
28	1	1	327	39	1	300	0.99	0.986158	0	0	0	
28	1	1	175	40	1	600	0.05	0.0435632	0	0	0	
28	1	1	263	41	1	400	0.9	0.928838	0	0	0	
28	1	1	269	42	1	500	0.95	0.942638	0	0	0	
28	1	1	232	43	1	300	0.1	0.162449	0	0	0	
28	1	1	137	44	1	300	0.5	0.424635	0	0	0	
28	1	1	1	45	1	200	0.01	0.0106573	0	0	0	
28	1	1	150	46	1	600	0.75	0.642238	0	0	0	
28	1	1	33	47	2	0	0.1	0	75	0	25.5	
28	1	1	38	48	1	400	0.75	0.591287	0	0	0	
28	1	1	89	49	2	0	0.5	0	200	100	150	
28	1	1	15	50	1	600	0.1	0.116805	0	0	0	
28	1	1	143	51	1	400	0.6	0.62207	0	0	0	
28	1	1	72	52	1	300	0.25	0.370499	0	0	0	
28	1	1	296	53	1	200	0.4	0.5	0	0	0	
28	1	1	91	54	2	0	0.6	0	25	0	14.5	
28	1	1	12	55	2	0	0.01	0	150	50	56	
28	1	1	268	56	1	400	0.95	0.922469	0	0	0	
28	1	1	42	57	1	300	0.9	0.922469	0	0	0	
28	1	1	45	58	2	0	0.1	0	200	150	169	
28	1	1	134	59	1	500	0.4	0.370499	0	0	0	
28	1	1	7	60	2	0	0.01	0	400	0	56	
28	1	1	80	61	2	0	0.5	0	150	0	51	
28	1	1	234	62	1	500	0.1	0.0934528	0	0	0	
28	1	1	12	63	1	300	0.1	0.082838	0	0	0	
28	1	1	4	64	1	500	0.01	0.0180876	0	0	0	
28	1	1	95	65	1	600	0.75	0.703804	0	0	0	
28	1	1	115	66	2	0	0.75	0	75	50	63.5	
28	1	1	243	67	1	400	0.4	0.391729	0	0	0	
28	1	1	112	68	1	300	0.01	0.00853431	0	0	0	
28	1	1	196	69	1	200	0.6	0.637993	0	0	0	
28	1	1	62	70	1	300	0.05	0.115744	0	0	0	
28	1	1	274	71	1	500	0.99	0.990404	0	0	0	
28	1	1	123	72	2	0	0.9	0	75	0	49.5	
28	1	1	215	73	1	600	0.95	0.903363	0	0	0	
28	1	1	3	74	2	0	0.01	0	75	0	10.5	
28	1	1	90	75	1	600	0.6	0.498939	0	0	0	
28	1	1	108	76	1	400	0.99	0.988281	0	0	0	
28	1	1	47	77	1	300	0.95	0.979789	0	0	0	
28	1	1	64	78	1	500	0.05	0.0860224	0	0	0	
28	1	1	40	79	2	0	0.1	0	75	50	59.5	
28	1	1	209	80	1	500	0.9	0.88001	0	0	0	
28	1	1	106	81	1	200	0.99	0.995712	0	0	0	
28	1	1	228	82	1	400	0.05	0.0764691	0	0	0	
28	1	1	320	83	1	600	0.9	0.846043	0	0	0	
28	1	1	97	84	2	0	0.6	0	400	0	168	
28	1	1	151	85	1	200	0.9	0.913978	0	0	0	
28	1	1	94	86	2	0	0.6	0	100	0	30	
28	1	1	165	87	1	600	0.99	0.978728	0	0	0	
28	1	1	92	88	2	0	0.6	0	50	0	25	
28	1	1	66	89	1	200	0.1	0.752632	0	0	0	
28	1	1	210	90	1	600	0.9	0.777047	0	0	0	
28	1	1	189	91	1	500	0.4	0.580673	0	0	0	
