Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
1	1	1	109	1	1	300	0.95	0.980714	0	0	0	
1	1	1	55	2	1	500	0.01	0.00612828	0	0	0	
1	1	1	101	3	1	300	0.1	0.0631033	0	0	0	
1	1	1	236	4	1	300	0.1	0.0475393	0	0	0	
1	1	1	82	5	1	600	0.6	0.598926	0	0	0	
1	1	1	79	6	1	600	0.75	0.834707	0	0	0	
1	1	1	87	7	1	300	0.9	0.949891	0	0	0	
1	1	1	266	8	1	400	0.4	0.443149	0	0	0	
1	1	1	67	9	1	200	0.6	0.603954	0	0	0	
1	1	1	241	10	1	400	0.1	0.0584505	0	0	0	
1	1	1	162	11	1	600	0.99	0.998445	0	0	0	
1	1	1	183	12	1	600	0.4	0.465042	0	0	0	
1	1	1	278	13	1	200	0.05	0.0134127	0	0	0	
1	1	1	192	14	1	500	0.05	0.0201089	0	0	0	
1	1	1	30	15	1	500	0.1	0.0614668	0	0	0	
1	1	1	158	16	1	200	0.1	0.0483796	0	0	0	
1	1	1	185	17	1	200	0.99	0.997162	0	0	0	
1	1	1	309	18	1	400	0.99	0.991475	0	0	0	
1	1	1	153	19	1	300	0.75	0.924376	0	0	0	
1	1	1	147	20	1	200	0.1	0.0692245	0	0	0	
1	1	1	29	21	1	600	0.4	0.474984	0	0	0	
1	1	1	156	22	1	600	0.6	0.647192	0	0	0	
1	1	1	131	23	1	500	0.1	0.0566857	0	0	0	
1	1	1	250	24	1	400	0.5	0.551875	0	0	0	
1	1	1	31	25	1	400	0.9	0.951589	0	0	0	
1	1	1	284	26	1	600	0.05	0.035863	0	0	0	
1	1	1	306	27	1	500	0.95	0.969352	0	0	0	
1	1	1	305	28	1	500	0.9	0.940117	0	0	0	
1	1	1	258	29	1	300	0.99	0.996583	0	0	0	
1	1	1	209	30	1	500	0.9	0.968631	0	0	0	
1	1	1	132	31	1	200	0.75	0.909272	0	0	0	
1	1	1	49	32	1	500	0.4	0.362764	0	0	0	
1	1	1	125	33	1	400	0.05	0.0385919	0	0	0	
1	1	1	42	34	1	400	0.5	0.688603	0	0	0	
1	1	1	325	35	1	200	0.5	0.474927	0	0	0	
1	1	1	81	36	1	600	0.75	0.830957	0	0	0	
1	1	1	240	37	1	300	0.01	0.00408493	0	0	0	
1	1	1	203	38	1	400	0.01	0.00480143	0	0	0	
1	1	1	196	39	1	200	0.75	0.890289	0	0	0	
1	1	1	151	40	1	300	0.95	0.989812	0	0	0	
1	1	1	219	41	1	500	0.1	0.0492111	0	0	0	
1	1	1	291	42	1	600	0.99	0.995906	0	0	0	
1	1	1	66	43	1	300	0.25	0.186593	0	0	0	
1	1	1	285	44	1	500	0.05	0.0111305	0	0	0	
1	1	1	319	45	1	600	0.1	0.0785301	0	0	0	
1	1	1	195	46	1	300	0.25	0.16543	0	0	0	
1	1	1	92	47	1	500	0.01	0.00133835	0	0	0	
1	1	1	105	48	1	600	0.6	0.701398	0	0	0	
1	1	1	126	49	1	400	0.25	0.336081	0	0	0	
1	1	1	218	50	1	400	0.9	0.929643	0	0	0	
1	1	1	255	51	1	200	0.01	0.00343478	0	0	0	
1	1	1	221	52	1	500	0.1	0.247881	0	0	0	
1	1	1	86	53	1	400	0.01	0.00550024	0	0	0	
1	1	1	193	54	1	600	0.1	0.136195	0	0	0	
1	1	1	280	55	1	400	0.95	0.969232	0	0	0	
1	1	1	97	56	1	500	0.01	0.00646	0	0	0	
1	1	1	242	57	1	600	0.1	0.0747928	0	0	0	
1	1	1	46	58	1	600	0.25	0.154134	0	0	0	
1	1	1	9	59	1	300	0.25	0.307288	0	0	0	
1	1	1	83	60	1	200	0.5	0.5	0	0	0	
1	1	1	1	61	1	200	0.95	0.980386	0	0	0	
1	1	1	207	62	1	600	0.9	0.917688	0	0	0	
1	1	1	25	63	1	200	0.5	0.481712	0	0	0	
1	1	1	170	64	1	500	0.25	0.362728	0	0	0	
1	1	1	104	65	1	300	0.99	0.992058	0	0	0	
1	1	1	180	66	1	600	0.6	0.687011	0	0	0	
1	1	1	206	67	1	300	0.01	0.0148678	0	0	0	
1	1	1	16	68	1	600	0.6	0.637497	0	0	0	
1	1	1	71	69	1	400	0.6	0.572663	0	0	0	
1	1	1	197	70	1	200	0.9	0.962355	0	0	0	
1	1	1	117	71	1	400	0.25	0.403755	0	0	0	
1	1	1	93	72	1	600	0.01	0.0196401	0	0	0	
1	1	1	294	73	1	500	0.5	0.52475	0	0	0	
1	1	1	38	74	1	200	0.6	0.590133	0	0	0	
1	1	1	144	75	1	600	0.05	0.0566415	0	0	0	
1	1	1	217	76	1	400	0.1	0.0513164	0	0	0	
1	1	1	268	77	1	300	0.05	0.0414712	0	0	0	
1	1	1	326	78	1	200	0.05	0.045151	0	0	0	
1	1	1	303	79	1	600	0.1	0.0671236	0	0	0	
1	1	1	168	80	1	200	0.01	0.0209625	0	0	0	
1	1	1	307	81	1	500	0.95	0.959838	0	0	0	
1	1	1	233	82	1	400	0.99	0.985163	0	0	0	
1	1	1	232	83	1	200	0.05	0.0385344	0	0	0	
1	1	1	48	84	1	400	0.99	0.988511	0	0	0	
1	1	1	110	85	1	600	0.75	0.838351	0	0	0	
1	1	1	228	86	1	200	0.4	0.471499	0	0	0	
1	1	1	239	87	1	600	0.99	0.991492	0	0	0	
1	1	1	51	88	1	300	0.75	0.733495	0	0	0	
1	1	1	249	89	1	600	0.99	0.993987	0	0	0	
1	1	1	160	90	1	300	0.5	0.452764	0	0	0	
1	1	1	329	91	1	200	0.05	0.0248192	0	0	0	
1	1	1	184	92	1	200	0.95	0.974425	0	0	0	
1	1	1	272	93	1	500	0.75	0.783778	0	0	0	
1	1	1	247	94	1	200	0.75	0.706684	0	0	0	
1	1	1	256	95	1	400	0.9	0.911996	0	0	0	
1	1	1	283	96	1	400	0.6	0.511703	0	0	0	
1	1	1	134	97	1	400	0.05	0.0227803	0	0	0	
1	1	1	264	98	1	600	0.5	0.459792	0	0	0	
1	1	1	188	99	1	300	0.1	0.0458277	0	0	0	
1	1	1	172	100	1	300	0.05	0.0388307	0	0	0	
1	1	1	2	101	1	200	0.25	0.344475	0	0	0	
1	1	1	199	102	1	200	0.9	0.95706	0	0	0	
1	1	1	65	103	1	400	0.75	0.830382	0	0	0	
1	1	1	113	104	1	300	0.5	0.56816	0	0	0	
1	1	1	224	105	1	600	0.9	0.927852	0	0	0	
1	1	1	313	106	1	600	0.75	0.801434	0	0	0	
1	1	1	287	107	1	600	0.25	0.184488	0	0	0	
