Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
3	1	1	303	1	1	400	0.5	0.642238	0	0	0	
3	1	1	155	2	2	0	0.99	0	150	0	129	
3	1	1	128	3	2	0	0.9	0	800	0	528	
3	1	1	49	4	1	500	0.95	0.881072	0	0	0	
3	1	1	223	5	1	400	0.01	0.0414402	0	0	0	
3	1	1	143	6	2	0	0.95	0	800	0	656	
3	1	1	96	7	1	200	0.9	0.841797	0	0	0	
3	1	1	308	8	1	400	0.6	0.749448	0	0	0	
3	1	1	327	9	1	300	0.99	0.957498	0	0	0	
3	1	1	3	10	2	0	0.01	0	75	0	13.5	
3	1	1	266	11	1	200	0.95	0.842858	0	0	0	
3	1	1	163	12	1	400	0.99	0.952191	0	0	0	
3	1	1	2	13	2	0	0.01	0	50	0	5	
3	1	1	94	14	2	0	0.6	0	100	0	50	
3	1	1	326	15	1	200	0.99	0.956437	0	0	0	
3	1	1	319	16	1	500	0.9	0.902301	0	0	0	
3	1	1	304	17	1	500	0.5	0.47134	0	0	0	
3	1	1	151	18	1	200	0.9	0.895932	0	0	0	
3	1	1	267	19	1	300	0.95	0.855596	0	0	0	
3	1	1	123	20	2	0	0.9	0	75	0	46.5	
3	1	1	196	21	1	200	0.6	0.678329	0	0	0	
3	1	1	139	22	1	500	0.5	0.43525	0	0	0	
3	1	1	282	23	1	300	0.05	0.106191	0	0	0	
3	1	1	256	24	1	200	0.75	0.766432	0	0	0	
3	1	1	243	25	1	400	0.4	0.47877	0	0	0	
3	1	1	19	26	1	500	0.25	0.311056	0	0	0	
3	1	1	29	27	2	0	0.05	0	200	100	134	
3	1	1	219	28	1	500	0.99	0.956437	0	0	0	
3	1	1	66	29	1	200	0.1	0.101945	0	0	0	
3	1	1	130	30	2	0	0.9	0	75	50	61.5	
3	1	1	250	31	1	600	0.5	0.460725	0	0	0	
3	1	1	101	32	2	0	0.6	0	100	50	81	
3	1	1	167	33	1	300	0.01	0.056301	0	0	0	
3	1	1	113	34	2	0	0.75	0	800	0	400	
3	1	1	142	35	2	0	0.95	0	400	0	264	
3	1	1	36	36	1	200	0.75	0.752632	0	0	0	
3	1	1	144	37	2	0	0.95	0	50	25	36.5	
3	1	1	95	38	2	0	0.6	0	150	0	81	
3	1	1	240	39	1	600	0.25	0.182617	0	0	0	
3	1	1	65	40	2	0	0.4	0	150	0	75	
3	1	1	230	41	1	600	0.05	0.0849609	0	0	0	
3	1	1	121	42	2	0	0.9	0	25	0	14.5	
3	1	1	187	43	1	300	0.4	0.657099	0	0	0	
3	1	1	28	44	2	0	0.05	0	150	100	127	
3	1	1	98	45	1	400	0.9	0.889564	0	0	0	
3	1	1	179	46	1	500	0.1	0.11999	0	0	0	
3	1	1	84	47	1	500	0.5	0.617824	0	0	0	
3	1	1	168	48	1	400	0.01	0.025518	0	0	0	
3	1	1	67	49	2	0	0.4	0	400	0	200	
3	1	1	278	50	1	400	0.01	0.0371943	0	0	0	
