Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
8	1	1	131	1	1	200	0.4	0.480035	0	0	0	
8	1	1	68	2	2	0	0.4	0	800	0	400	
8	1	1	140	3	2	0	0.95	0	150	0	111	
8	1	1	9	4	1	500	0.05	0.0280036	0	0	0	
8	1	1	19	5	1	500	0.25	0.20141	0	0	0	
8	1	1	29	6	2	0	0.05	0	200	100	114	
8	1	1	124	7	2	0	0.9	0	100	0	74	
8	1	1	274	8	1	500	0.99	0.995362	0	0	0	
8	1	1	182	9	1	300	0.25	0.107402	0	0	0	
8	1	1	75	10	2	0	0.4	0	200	150	175	
8	1	1	220	11	1	600	0.99	0.995942	0	0	0	
8	1	1	270	12	1	600	0.95	0.976105	0	0	0	
8	1	1	152	13	1	300	0.9	0.974654	0	0	0	
8	1	1	169	14	1	500	0.01	0.00705266	0	0	0	
8	1	1	18	15	1	400	0.25	0.367165	0	0	0	
8	1	1	8	16	2	0	0.01	0	800	0	80	
8	1	1	189	17	1	500	0.4	0.498045	0	0	0	
8	1	1	156	18	2	0	0.99	0	200	0	188	
8	1	1	210	19	1	600	0.9	0.948684	0	0	0	
8	1	1	54	20	2	0	0.25	0	50	25	34.5	
8	1	1	13	21	1	400	0.1	0.100737	0	0	0	
8	1	1	54	22	1	500	0.99	0.983129	0	0	0	
8	1	1	95	23	2	0	0.6	0	150	0	81	
8	1	1	286	24	1	200	0.1	0.0791759	0	0	0	
8	1	1	201	25	1	200	0.75	0.721478	0	0	0	
8	1	1	241	26	1	200	0.4	0.493591	0	0	0	
8	1	1	190	27	1	600	0.4	0.5	0	0	0	
8	1	1	299	28	1	500	0.4	0.5	0	0	0	
8	1	1	245	29	1	600	0.4	0.5	0	0	0	
8	1	1	51	30	1	200	0.99	0.992766	0	0	0	
8	1	1	296	31	1	200	0.4	0.471902	0	0	0	
8	1	1	171	32	1	200	0.05	0.026438	0	0	0	
8	1	1	30	33	2	0	0.05	0	200	150	165	
8	1	1	89	34	2	0	0.5	0	200	100	150	
8	1	1	7	35	1	300	0.05	0.0493438	0	0	0	
8	1	1	101	36	1	200	0.95	0.975468	0	0	0	
8	1	1	83	37	1	400	0.5	0.497731	0	0	0	
8	1	1	116	38	1	200	0.05	0.0148324	0	0	0	
8	1	1	47	39	2	0	0.25	0	50	0	17	
