Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
24	1	1	115	1	2	0	0.99	0	200	150	187	
24	1	1	158	2	2	0	0.6	0	75	50	61.5	
24	1	1	13	3	2	0	0.5	0	800	0	144	
24	1	1	61	4	2	0	0.4	0	200	0	116	
24	1	1	107	5	2	0	0.01	0	50	25	28.5	
24	1	1	1	6	2	0	0.05	0	25	0	6.5	
24	1	1	104	7	2	0	0.25	0	50	25	27.5	
24	1	1	160	8	2	0	0.95	0	400	0	216	
24	1	1	19	9	2	0	0.6	0	400	0	120	
24	1	1	27	10	2	0	0.25	0	150	100	115	
24	1	1	148	11	2	0	0.6	0	50	0	25	
24	1	1	130	12	2	0	0.25	0	50	0	9	
24	1	1	48	13	2	0	0.01	0	150	0	9	
24	1	1	93	14	2	0	0.1	0	75	0	19.5	
24	1	1	110	15	2	0	0.9	0	100	0	74	
24	1	1	22	16	2	0	0.5	0	25	0	9.5	
24	1	1	95	17	2	0	0.5	0	100	50	69	
24	1	1	21	18	2	0	0.4	0	150	0	81	
24	1	1	134	19	2	0	0.25	0	75	50	63.5	
24	1	1	4	20	2	0	0.6	0	50	25	35.5	
24	1	1	43	21	2	0	0.5	0	100	0	38	
24	1	1	44	22	2	0	0.9	0	50	0	29	
24	1	1	114	23	2	0	0.4	0	75	0	37.5	
24	1	1	18	24	2	0	0.4	0	200	150	175	
24	1	1	62	25	2	0	0.95	0	75	0	37.5	
24	1	1	105	26	2	0	0.75	0	400	0	104	
24	1	1	118	27	2	0	0.99	0	100	0	98	
24	1	1	29	28	2	0	0.1	0	200	0	68	
24	1	1	117	29	2	0	0.6	0	100	50	65	
24	1	1	119	30	2	0	0.6	0	150	50	76	
24	1	1	129	31	2	0	0.75	0	25	0	9.5	
24	1	1	161	32	2	0	0.9	0	100	50	89	
24	1	1	64	33	2	0	0.99	0	75	0	73.5	
24	1	1	88	34	2	0	0.95	0	150	0	117	
24	1	1	81	35	2	0	0.95	0	100	50	85	
24	1	1	125	36	2	0	0.95	0	25	0	8.5	
24	1	1	6	37	2	0	0.1	0	150	50	80	
24	1	1	3	38	2	0	0.4	0	200	100	134	
24	1	1	14	39	2	0	0.5	0	200	100	134	
24	1	1	39	40	2	0	0.05	0	50	0	27	
24	1	1	71	41	2	0	0.99	0	200	100	198	
24	1	1	144	42	2	0	0.95	0	200	0	156	
24	1	1	53	43	2	0	0.9	0	150	100	139	
24	1	1	11	44	2	0	0.9	0	400	0	232	
24	1	1	108	45	2	0	0.5	0	50	25	32.5	
24	1	1	40	46	2	0	0.1	0	100	50	75	
24	1	1	145	47	2	0	0.25	0	150	50	76	
24	1	1	59	48	2	0	0.75	0	200	0	76	
24	1	1	155	49	2	0	0.99	0	400	0	392	
24	1	1	24	50	2	0	0.25	0	25	0	10.5	
24	1	1	30	51	2	0	0.1	0	100	0	30	
24	1	1	60	52	2	0	0.5	0	75	0	43.5	
24	1	1	77	53	2	0	0.05	0	100	50	67	
24	1	1	68	54	2	0	0.6	0	25	0	12.5	
24	1	1	52	55	2	0	0.25	0	100	0	26	
24	1	2	159	56	2	0	0.99	0	50	25	49.5	
24	1	2	35	57	2	0	0.1	0	150	0	39	
24	1	2	103	58	2	0	0.6	0	150	100	125	
24	1	2	72	59	2	0	0.4	0	150	50	84	
24	1	2	150	60	2	0	0.95	0	200	150	179	
24	1	2	50	61	2	0	0.25	0	150	0	39	
24	1	2	135	62	2	0	0.9	0	200	150	169	
24	1	2	51	63	2	0	0.25	0	200	0	60	
24	1	2	151	64	2	0	0.99	0	25	0	24.5	
24	1	2	85	65	2	0	0.5	0	75	50	69.5	
24	1	2	80	66	2	0	0.5	0	150	0	75	
24	1	2	149	67	2	0	0.95	0	200	100	170	
24	1	2	15	68	2	0	0.01	0	200	150	161	
24	1	2	94	69	2	0	0.6	0	100	0	38	
24	1	2	12	70	2	0	0.01	0	150	50	68	
24	1	2	162	71	2	0	0.99	0	150	50	148	
24	1	2	152	72	2	0	0.99	0	50	0	49	
24	1	2	113	73	2	0	0.75	0	800	0	400	
24	1	2	31	74	2	0	0.1	0	25	0	8.5	
24	1	2	96	75	2	0	0.6	0	200	0	52	
24	1	2	32	76	2	0	0.1	0	50	0	17	
24	1	2	38	77	2	0	0.1	0	800	0	240	
24	1	2	20	78	2	0	0.05	0	150	0	51	
24	1	2	23	79	2	0	0.05	0	800	0	304	
24	1	2	25	80	2	0	0.05	0	75	50	60.5	
24	1	2	7	81	2	0	0.01	0	400	0	24	
24	1	2	163	82	2	0	0.99	0	150	100	149	
24	1	2	143	83	2	0	0.95	0	800	0	464	
24	1	2	82	84	2	0	0.5	0	400	0	136	
24	1	2	87	85	2	0	0.5	0	150	50	76	
24	1	2	120	86	2	0	0.75	0	200	150	169	
24	1	2	137	87	2	0	0.95	0	50	0	35	
24	1	2	73	88	2	0	0.4	0	150	100	125	
24	1	2	45	89	2	0	0.1	0	200	150	167	
24	1	2	156	90	2	0	0.99	0	200	0	196	
24	1	2	10	91	2	0	0.01	0	75	50	50.5	
24	1	2	67	92	2	0	0.4	0	400	0	56	
24	1	2	37	93	2	0	0.1	0	400	0	56	
24	1	2	56	94	2	0	0.25	0	100	50	69	
24	1	2	121	95	2	0	0.9	0	25	0	19.5	
24	1	2	132	96	2	0	0.9	0	150	50	92	
24	1	2	128	97	2	0	0.9	0	800	0	528	
24	1	2	28	98	2	0	0.05	0	150	100	123	
24	1	2	116	99	2	0	0.75	0	100	50	75	
24	1	2	123	100	2	0	0.9	0	75	0	55.5	
24	1	2	8	101	2	0	0.01	0	800	0	80	
24	1	2	126	102	2	0	0.9	0	200	0	148	
24	1	2	98	103	2	0	0.6	0	800	0	592	
24	1	2	2	104	2	0	0.01	0	50	0	3	
24	1	2	69	105	2	0	0.4	0	50	25	33.5	
24	1	2	70	106	2	0	0.4	0	75	50	68.5	
24	1	2	139	107	2	0	0.95	0	100	0	18	
24	1	2	147	108	2	0	0.95	0	150	50	128	
24	1	2	109	109	2	0	0.75	0	100	0	54	
24	1	2	90	110	2	0	0.5	0	200	150	175	
24	1	3	165	111	2	0	0.75	0	75	50	62.5	
24	1	3	100	112	2	0	0.99	0	800	0	784	
24	1	3	83	113	2	0	0.01	0	150	100	109	
24	1	3	66	114	2	0	0.4	0	25	0	9.5	
24	1	3	9	115	2	0	0.75	0	50	0	25	
24	1	3	16	116	2	0	0.01	0	25	0	0.5	
24	1	3	54	117	2	0	0.6	0	200	100	154	
24	1	3	142	118	2	0	0.99	0	75	50	74.5	
24	1	3	97	119	2	0	0.05	0	100	0	58	
24	1	3	58	120	2	0	0.05	0	150	50	68	
24	1	3	92	121	2	0	0.95	0	150	100	129	
24	1	3	47	122	2	0	0.9	0	75	50	68.5	
24	1	3	5	123	2	0	0.25	0	75	0	28.5	
24	1	3	33	124	2	0	0.6	0	75	0	34.5	
24	1	3	124	125	2	0	0.75	0	150	0	87	
24	1	3	76	126	2	0	0.05	0	400	0	104	
24	1	3	86	127	2	0	0.6	0	150	0	63	
24	1	3	65	128	2	0	0.05	0	200	0	100	
24	1	3	55	129	2	0	0.9	0	200	100	178	
24	1	3	99	130	2	0	0.01	0	100	0	6	
24	1	3	79	131	2	0	0.1	0	150	100	127	
24	1	3	122	132	2	0	0.1	0	200	100	158	
24	1	3	63	133	2	0	0.75	0	50	25	40.5	
24	1	3	75	134	2	0	0.05	0	75	0	16.5	
24	1	3	138	135	2	0	0.4	0	50	0	25	
24	1	3	112	136	2	0	0.6	0	200	150	177	
24	1	3	154	137	2	0	0.75	0	150	100	129	
24	1	3	36	138	2	0	0.05	0	200	100	138	
24	1	3	101	139	2	0	0.75	0	150	50	92	
24	1	3	102	140	2	0	0.75	0	200	100	130	
24	1	3	106	141	2	0	0.9	0	50	25	35.5	
24	1	3	131	142	2	0	0.99	0	100	50	99	
24	1	3	153	143	2	0	0.4	0	100	0	42	
24	1	3	140	144	2	0	0.5	0	150	100	135	
24	1	3	146	145	2	0	0.5	0	200	0	76	
24	1	3	136	146	2	0	0.9	0	150	0	93	
24	1	3	42	147	2	0	0.01	0	200	0	4	
24	1	3	74	148	2	0	0.01	0	75	0	1.5	
24	1	3	89	149	2	0	0.01	0	200	100	102	
24	1	3	17	150	2	0	0.1	0	50	25	29.5	
24	1	3	164	151	2	0	0.4	0	100	50	71	
24	1	3	141	152	2	0	0.95	0	50	25	43.5	
24	1	3	133	153	2	0	0.25	0	800	0	304	
24	1	3	127	154	2	0	0.01	0	100	50	53	
24	1	3	84	155	2	0	0.75	0	75	0	43.5	
24	1	3	41	156	2	0	0.1	0	75	50	57.5	
24	1	3	57	157	2	0	0.95	0	75	50	67.5	
24	1	3	111	158	2	0	0.25	0	200	100	146	
24	1	3	157	159	2	0	0.99	0	150	0	147	
24	1	3	46	160	2	0	0.05	0	50	25	29.5	
24	1	3	34	161	2	0	0.05	0	200	150	175	
24	1	3	78	162	2	0	0.25	0	200	150	175	
24	1	3	26	163	2	0	0.5	0	50	0	25	
24	1	3	91	164	2	0	0.4	0	800	0	240	
24	1	3	49	165	2	0	0.25	0	400	0	104	
24	1	4	102	166	1	600	0.1	0.052055	0	0	0	
24	1	4	308	167	1	400	0.6	0.857719	0	0	0	
24	1	4	321	168	1	500	0.9	0.946883	0	0	0	
24	1	4	265	169	1	500	0.4	0.487262	0	0	0	
24	1	4	58	170	1	600	0.6	0.694251	0	0	0	
24	1	4	249	171	1	600	0.4	0.345024	0	0	0	
24	1	4	313	172	1	200	0.95	0.953252	0	0	0	
24	1	4	81	173	1	400	0.25	0.81526	0	0	0	
24	1	4	231	174	1	500	0.01	0.00959579	0	0	0	
24	1	4	115	175	1	600	0.95	0.951129	0	0	0	
24	1	4	198	176	1	500	0.25	0.111498	0	0	0	
24	1	4	131	177	1	200	0.4	0.301503	0	0	0	
24	1	4	295	178	1	200	0.9	0.952191	0	0	0	
24	1	4	252	179	1	600	0.75	0.599779	0	0	0	
24	1	4	314	180	1	500	0.01	0.00428838	0	0	0	
24	1	4	303	181	1	500	0.1	0.0923913	0	0	0	
24	1	4	229	182	1	200	0.1	0.0446247	0	0	0	
24	1	4	82	183	1	500	0.75	0.904424	0	0	0	
24	1	4	199	184	1	200	0.05	0.0414402	0	0	0	
24	1	4	323	185	1	200	0.05	0.0467476	0	0	0	
24	1	4	92	186	1	300	0.6	0.698497	0	0	0	
24	1	4	287	187	1	600	0.05	0.0998217	0	0	0	
24	1	4	206	188	1	300	0.4	0.496816	0	0	0	
24	1	4	155	189	1	600	0.5	0.5	0	0	0	
24	1	4	196	190	1	400	0.6	0.5	0	0	0	
24	1	4	205	191	1	200	0.95	0.961744	0	0	0	
24	1	4	166	192	1	600	0.9	0.952191	0	0	0	
