Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
22	1	1	23	1	2	0	0.05	0	800	0	48	
22	1	1	37	2	1	300	0.75	0.559602	0	0	0	
22	1	1	100	3	2	0	0.6	0	75	50	63.5	
22	1	1	33	4	1	400	0.6	0.502795	0	0	0	
22	1	1	70	5	1	600	0.1	0.102197	0	0	0	
22	1	1	240	6	1	600	0.25	0.449177	0	0	0	
22	1	1	86	7	1	200	0.6	0.530217	0	0	0	
22	1	1	38	8	2	0	0.1	0	800	0	80	
22	1	1	147	9	2	0	0.95	0	150	50	144	
22	1	1	25	10	2	0	0.05	0	75	50	55.5	
22	1	1	3	11	2	0	0.01	0	75	0	4.5	
22	1	1	139	12	2	0	0.95	0	100	0	82	
22	1	1	330	13	1	600	0.99	0.984486	0	0	0	
22	1	1	163	14	2	0	0.99	0	150	100	141	
22	1	1	104	15	2	0	0.6	0	200	100	146	
22	1	1	89	16	1	500	0.6	0.498089	0	0	0	
22	1	1	6	17	2	0	0.01	0	200	0	12	
22	1	1	132	18	1	300	0.4	0.452676	0	0	0	
22	1	1	129	19	1	500	0.25	0.298319	0	0	0	
22	1	1	170	20	1	600	0.01	0.0101442	0	0	0	
22	1	1	143	21	2	0	0.95	0	800	0	560	
22	1	1	67	22	1	300	0.1	0.0971105	0	0	0	
22	1	1	39	23	2	0	0.1	0	50	25	27.5	
22	1	1	160	24	1	600	0.95	0.934783	0	0	0	
22	1	1	134	25	2	0	0.9	0	200	100	154	
22	1	1	229	26	1	500	0.05	0.0666017	0	0	0	
22	1	1	73	27	2	0	0.4	0	150	100	125	
22	1	1	281	28	1	200	0.05	0.0702683	0	0	0	
22	1	1	95	29	2	0	0.6	0	150	0	45	
22	1	1	95	30	1	600	0.75	0.550248	0	0	0	
22	1	1	155	31	2	0	0.99	0	150	0	135	
22	1	1	190	32	1	600	0.4	0.500358	0	0	0	
22	1	1	116	33	1	200	0.05	0.0995784	0	0	0	
22	1	1	316	34	1	200	0.9	0.893243	0	0	0	
22	1	1	290	35	1	600	0.1	0.197244	0	0	0	
22	1	1	11	36	2	0	0.01	0	100	50	55	
22	1	1	55	37	1	600	0.99	0.975234	0	0	0	
22	1	1	88	38	1	400	0.6	0.53318	0	0	0	
22	1	1	105	39	1	600	0.95	0.899608	0	0	0	
22	1	1	71	40	1	200	0.25	0.45057	0	0	0	
22	1	1	236	41	1	200	0.25	0.419487	0	0	0	
22	1	1	34	42	1	500	0.6	0.500102	0	0	0	
22	1	1	77	43	1	300	0.4	0.502809	0	0	0	
22	1	1	251	44	1	200	0.6	0.563972	0	0	0	
22	1	1	68	45	1	400	0.1	0.15309	0	0	0	
22	1	1	171	46	1	200	0.05	0.0644744	0	0	0	
22	1	1	148	47	1	400	0.75	0.701933	0	0	0	
22	1	1	264	48	1	500	0.9	0.842513	0	0	0	
22	1	1	314	49	1	500	0.75	0.646887	0	0	0	
22	1	1	157	50	2	0	0.99	0	400	0	360	
22	1	1	145	51	2	0	0.95	0	75	50	67.5	
22	1	1	242	52	1	300	0.4	0.501309	0	0	0	
22	1	1	87	53	2	0	0.5	0	150	50	84	
22	1	1	136	54	1	200	0.5	0.49268	0	0	0	
22	1	1	42	55	1	300	0.9	0.895061	0	0	0	
22	1	1	296	56	1	200	0.4	0.497483	0	0	0	
22	1	1	150	57	2	0	0.95	0	200	150	175	
22	1	1	291	58	1	200	0.25	0.258416	0	0	0	
22	1	1	138	59	1	400	0.5	0.537271	0	0	0	
22	1	1	270	60	1	600	0.95	0.929882	0	0	0	
22	1	1	238	61	1	400	0.25	0.401008	0	0	0	
22	1	1	284	62	1	500	0.05	0.0951733	0	0	0	
22	1	1	41	63	1	200	0.9	0.895211	0	0	0	
22	1	1	262	64	1	300	0.9	0.900258	0	0	0	
22	1	1	329	65	1	500	0.99	0.982947	0	0	0	
22	1	1	159	66	1	500	0.95	0.898321	0	0	0	
22	1	1	65	67	2	0	0.4	0	150	0	39	
22	1	1	76	68	1	200	0.4	0.493003	0	0	0	
22	1	1	327	69	1	300	0.99	0.981006	0	0	0	
22	1	1	273	70	1	400	0.99	0.983841	0	0	0	
22	1	1	196	71	1	200	0.6	0.600995	0	0	0	
22	1	1	292	72	1	300	0.25	0.400159	0	0	0	
22	1	1	276	73	1	200	0.01	0.0125281	0	0	0	
22	1	1	211	74	1	200	0.95	0.976791	0	0	0	
22	1	1	29	75	2	0	0.05	0	200	100	110	
22	1	1	63	76	1	400	0.05	0.0691183	0	0	0	
22	1	1	5	77	1	600	0.01	0.0429484	0	0	0	
22	1	1	27	78	1	300	0.5	0.502494	0	0	0	
22	1	1	128	79	2	0	0.9	0	800	0	592	
22	1	1	122	80	2	0	0.9	0	50	0	37	
22	1	1	43	81	2	0	0.1	0	150	100	115	
22	1	1	106	82	2	0	0.75	0	25	0	13.5	
22	1	1	48	83	2	0	0.25	0	75	0	19.5	
22	1	1	47	84	1	300	0.95	0.938737	0	0	0	
