Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
21	1	1	137	1	2	0	0.95	0	50	0	25	
21	1	1	159	2	2	0	0.99	0	50	25	49.5	
21	1	1	41	3	1	200	0.9	0.973421	0	0	0	
21	1	1	149	4	1	500	0.75	0.915039	0	0	0	
21	1	1	31	5	1	200	0.6	0.84392	0	0	0	
21	1	1	55	6	2	0	0.25	0	75	50	62.5	
21	1	1	158	7	2	0	0.99	0	800	0	784	
21	1	1	36	8	1	200	0.75	0.941576	0	0	0	
21	1	1	300	9	1	600	0.4	0.355639	0	0	0	
21	1	1	121	10	1	200	0.1	0.0350713	0	0	0	
21	1	1	75	11	1	600	0.25	0.105129	0	0	0	
21	1	1	155	12	2	0	0.99	0	150	0	147	
21	1	1	308	13	1	400	0.6	0.667714	0	0	0	
21	1	1	94	14	2	0	0.6	0	100	0	50	
21	1	1	169	15	1	500	0.01	0.0032269	0	0	0	
21	1	1	90	16	2	0	0.5	0	200	150	179	
21	1	1	58	17	1	400	0.01	0.00641135	0	0	0	
21	1	1	9	18	1	500	0.05	0.0658543	0	0	0	
21	1	1	103	19	1	400	0.95	0.984035	0	0	0	
21	1	1	139	20	2	0	0.95	0	100	0	98	
21	1	1	14	21	1	500	0.1	0.052055	0	0	0	
21	1	1	150	22	2	0	0.95	0	200	150	199	
21	1	1	47	23	2	0	0.25	0	50	0	25	
21	1	1	132	24	1	300	0.4	0.182617	0	0	0	
21	1	1	249	25	1	500	0.5	0.297257	0	0	0	
21	1	1	55	26	1	600	0.99	0.977666	0	0	0	
21	1	1	101	27	2	0	0.6	0	100	50	75	
21	1	1	97	28	1	300	0.9	0.913978	0	0	0	
21	1	1	227	29	1	300	0.05	0.0414402	0	0	0	
21	1	1	164	30	2	0	0.99	0	200	100	198	
21	1	1	92	31	1	300	0.75	0.882133	0	0	0	
21	1	1	123	32	2	0	0.9	0	75	0	52.5	
21	1	1	180	33	1	600	0.1	0.116805	0	0	0	
21	1	1	309	34	1	500	0.6	0.136974	0	0	0	
21	1	1	210	35	1	600	0.9	0.194293	0	0	0	
21	1	1	62	36	1	300	0.05	0.0170262	0	0	0	
21	1	1	142	37	2	0	0.95	0	400	0	376	
21	1	1	211	38	1	200	0.95	0.954314	0	0	0	
21	1	1	124	39	2	0	0.9	0	100	0	50	
21	1	1	47	40	1	300	0.95	0.974482	0	0	0	
21	1	1	265	41	1	600	0.9	0.856658	0	0	0	
21	1	1	128	42	1	400	0.25	0.0966372	0	0	0	
21	1	1	148	43	1	400	0.75	0.657099	0	0	0	
21	1	1	51	44	1	200	0.99	0.991466	0	0	0	
21	1	1	137	45	1	300	0.5	0.305749	0	0	0	
21	1	1	240	46	1	600	0.25	0.24206	0	0	0	
21	1	1	315	47	1	600	0.75	0.835428	0	0	0	
21	1	1	107	48	2	0	0.75	0	50	0	25	
21	1	1	193	49	1	400	0.5	0.447987	0	0	0	
21	1	1	50	50	1	600	0.95	0.873641	0	0	0	
21	1	1	54	51	2	0	0.25	0	50	25	39.5	
21	1	1	177	52	1	300	0.1	0.0350713	0	0	0	
21	1	1	28	53	2	0	0.05	0	150	100	145	
21	1	1	35	54	1	600	0.6	0.541398	0	0	0	
21	1	1	131	55	2	0	0.9	0	100	50	75	
21	1	1	2	56	1	300	0.01	0.0106573	0	0	0	
21	1	1	125	57	2	0	0.9	0	150	0	75	
21	1	1	302	58	1	300	0.5	0.447987	0	0	0	
21	1	1	123	59	1	400	0.1	0.118928	0	0	0	
21	1	1	153	60	1	400	0.9	0.894871	0	0	0	
21	1	1	136	61	1	200	0.5	0.532906	0	0	0	
21	1	1	19	62	1	500	0.25	0.29938	0	0	0	
21	1	1	32	63	1	300	0.6	0.556258	0	0	0	
21	1	1	61	64	1	200	0.05	0.110436	0	0	0	
21	1	1	135	65	1	600	0.4	0.194293	0	0	0	
21	1	1	126	66	2	0	0.9	0	200	0	116	
21	1	1	153	67	2	0	0.99	0	75	0	73.5	
21	1	1	246	68	1	200	0.5	0.509553	0	0	0	
21	1	1	110	69	1	600	0.99	0.991466	0	0	0	
21	1	1	217	70	1	300	0.99	0.959621	0	0	0	
21	1	1	26	71	1	200	0.5	0.193232	0	0	0	
21	1	1	78	72	2	0	0.5	0	75	0	37.5	
21	1	1	79	73	2	0	0.5	0	100	0	50	
21	1	1	8	74	2	0	0.01	0	800	0	464	
21	1	1	42	75	2	0	0.1	0	150	50	104	
21	1	1	239	76	1	500	0.25	0.0976987	0	0	0	
21	1	1	43	77	2	0	0.1	0	150	100	149	
21	1	1	170	78	1	600	0.01	0.00747283	0	0	0	
21	1	1	35	79	2	0	0.1	0	150	0	75	
21	1	1	27	80	2	0	0.05	0	150	50	148	
21	1	1	49	81	2	0	0.25	0	100	0	50	
21	1	1	84	82	1	500	0.5	0.352454	0	0	0	
21	1	1	150	83	1	600	0.75	0.418266	0	0	0	
21	1	1	101	84	1	200	0.95	0.892748	0	0	0	
21	1	1	130	85	1	600	0.25	0.17731	0	0	0	
21	1	1	144	86	1	500	0.6	0.236753	0	0	0	
21	1	1	54	87	1	500	0.99	0.967052	0	0	0	
21	1	1	323	88	1	400	0.95	0.898055	0	0	0	
21	1	1	293	89	1	400	0.25	0.109375	0	0	0	
21	1	1	34	90	2	0	0.1	0	100	0	50	
21	1	1	40	91	1	600	0.75	0.864088	0	0	0	
21	1	1	106	92	1	200	0.99	0.955375	0	0	0	
21	1	1	306	93	1	200	0.6	0.50743	0	0	0	
21	1	1	247	94	1	300	0.5	0.505307	0	0	0	
21	1	1	98	95	2	0	0.6	0	800	0	400	
21	1	1	69	96	1	500	0.1	0.107252	0	0	0	
21	1	1	183	97	1	400	0.25	0.20597	0	0	0	
21	1	1	272	98	1	300	0.99	0.971298	0	0	0	
21	1	1	5	99	2	0	0.01	0	150	0	21	
21	1	2	5	100	1	600	0.01	0.00534986	0	0	0	
21	1	2	296	101	1	200	0.4	0.466033	0	0	0	
21	1	2	166	102	1	200	0.01	0.00216542	0	0	0	
21	1	2	235	103	1	600	0.1	0.0817765	0	0	0	
21	1	2	248	104	1	400	0.5	0.544582	0	0	0	
21	1	2	117	105	2	0	0.75	0	150	50	100	
21	1	2	208	106	1	400	0.9	0.963867	0	0	0	
21	1	2	3	107	2	0	0.01	0	75	0	19.5	
21	1	2	199	108	1	500	0.6	0.508492	0	0	0	
21	1	2	316	109	1	200	0.9	0.894871	0	0	0	
21	1	2	261	110	1	200	0.9	0.917162	0	0	0	
21	1	2	322	111	1	300	0.95	0.888502	0	0	0	
21	1	2	151	112	1	200	0.9	0.889564	0	0	0	
21	1	2	60	113	1	600	0.01	0.0032269	0	0	0	
21	1	2	30	114	2	0	0.05	0	200	150	199	
21	1	2	330	115	1	600	0.99	0.992527	0	0	0	
21	1	2	12	116	2	0	0.01	0	150	50	100	
21	1	2	132	117	2	0	0.9	0	150	50	100	
21	1	2	26	118	2	0	0.05	0	100	50	75	
21	1	2	25	119	2	0	0.05	0	75	50	62.5	
21	1	2	34	120	1	500	0.6	0.516984	0	0	0	
21	1	2	182	121	1	300	0.25	0.208093	0	0	0	
21	1	2	52	122	2	0	0.25	0	400	0	200	
21	1	2	154	123	1	500	0.9	0.825875	0	0	0	
21	1	2	148	124	2	0	0.95	0	150	100	125	
21	1	2	288	125	1	400	0.1	0.0499321	0	0	0	
21	1	2	187	126	1	300	0.4	0.236753	0	0	0	
21	1	2	161	127	1	200	0.99	0.978728	0	0	0	
21	1	2	109	128	2	0	0.75	0	100	0	50	
21	1	2	96	129	1	200	0.9	0.890625	0	0	0	
21	1	2	39	130	1	500	0.75	0.823752	0	0	0	
21	1	2	255	131	1	600	0.6	0.496816	0	0	0	
21	1	2	45	132	1	600	0.9	0.878949	0	0	0	
21	1	2	281	133	1	200	0.05	0.0616084	0	0	0	
21	1	2	230	134	1	600	0.05	0.105129	0	0	0	
21	1	2	2	135	2	0	0.01	0	50	0	25	
21	1	2	202	136	1	300	0.75	0.648607	0	0	0	
21	1	2	53	137	1	400	0.99	0.974482	0	0	0	
21	1	2	262	138	1	300	0.9	0.840735	0	0	0	
21	1	2	192	139	1	300	0.5	0.466033	0	0	0	
21	1	2	68	140	2	0	0.4	0	800	0	400	
21	1	2	77	141	2	0	0.5	0	50	0	25	
21	1	2	112	142	1	300	0.01	0.00959579	0	0	0	
21	1	2	251	143	1	200	0.6	0.110436	0	0	0	
21	1	2	141	144	1	200	0.6	0.162449	0	0	0	
21	1	2	221	145	1	200	0.01	0.00853431	0	0	0	
21	1	2	25	146	1	600	0.4	0.121051	0	0	0	
21	1	2	129	147	1	500	0.25	0.150773	0	0	0	
21	1	2	176	148	1	200	0.1	0.00959579	0	0	0	
21	1	2	51	149	2	0	0.25	0	200	0	100	
21	1	2	38	150	1	400	0.75	0.561566	0	0	0	
21	1	2	219	151	1	500	0.99	0.980851	0	0	0	
21	1	2	93	152	1	400	0.75	0.522291	0	0	0	
21	1	2	223	153	1	400	0.01	0.00641135	0	0	0	
21	1	2	237	154	1	300	0.25	0.141219	0	0	0	
21	1	2	207	155	1	300	0.9	0.870457	0	0	0	
21	1	2	82	156	1	300	0.5	0.526537	0	0	0	
21	1	2	72	157	2	0	0.4	0	150	50	100	
21	1	2	204	158	1	500	0.75	0.267536	0	0	0	
21	1	2	206	159	1	200	0.9	0.792969	0	0	0	
21	1	2	105	160	2	0	0.6	0	200	150	175	
21	1	2	222	161	1	300	0.01	0.00959579	0	0	0	
21	1	2	178	162	1	400	0.1	0.132728	0	0	0	
21	1	2	286	163	1	200	0.1	0.47877	0	0	0	
21	1	2	195	164	1	600	0.5	0.493631	0	0	0	
21	1	2	80	165	1	600	0.4	0.466033	0	0	0	
21	1	2	94	166	1	500	0.75	0.579611	0	0	0	
21	1	2	173	167	1	400	0.05	0.114682	0	0	0	
21	1	2	73	168	1	400	0.25	0.153957	0	0	0	
21	1	2	201	169	1	200	0.75	0.813137	0	0	0	
21	1	2	277	170	1	300	0.01	0.00747283	0	0	0	
21	1	2	6	171	1	200	0.05	0.104068	0	0	0	
21	1	2	143	172	2	0	0.95	0	800	0	400	
21	1	2	259	173	1	500	0.75	0.894871	0	0	0	
21	1	2	121	174	2	0	0.9	0	25	0	24.5	
21	1	2	31	175	2	0	0.1	0	25	0	12.5	
21	1	2	11	176	1	200	0.1	0.0594854	0	0	0	
21	1	2	37	177	2	0	0.1	0	400	0	200	
21	1	2	19	178	2	0	0.05	0	100	0	50	
21	1	2	80	179	2	0	0.5	0	150	0	75	
21	1	2	325	180	1	600	0.95	0.911855	0	0	0	
21	1	2	18	181	1	400	0.25	0.314241	0	0	0	
21	1	2	58	182	2	0	0.25	0	150	100	137	
21	1	2	198	183	1	400	0.6	0.55732	0	0	0	
21	1	2	1	184	2	0	0.01	0	25	0	12.5	
21	1	2	136	185	2	0	0.95	0	25	0	24.5	
21	1	2	141	186	2	0	0.95	0	200	0	196	
21	1	2	283	187	1	400	0.05	0.0796535	0	0	0	
21	1	2	185	188	1	600	0.25	0.161388	0	0	0	
21	1	2	93	189	2	0	0.6	0	75	0	37.5	
21	1	2	111	190	2	0	0.75	0	200	0	148	
21	1	2	78	191	1	400	0.4	0.118928	0	0	0	
21	1	2	60	192	2	0	0.25	0	200	150	175	
21	1	2	118	193	1	400	0.05	0.0711617	0	0	0	
21	1	2	91	194	2	0	0.6	0	25	0	12.5	
21	1	2	326	195	1	200	0.99	0.995712	0	0	0	
21	1	2	63	196	2	0	0.4	0	75	0	37.5	
21	1	2	110	197	2	0	0.75	0	150	0	75	
21	1	2	67	198	2	0	0.4	0	400	0	200	
21	1	3	298	199	1	400	0.4	0.305749	0	0	0	
21	1	3	18	200	2	0	0.05	0	75	0	37.5	
21	1	3	252	201	1	300	0.6	0.55732	0	0	0	
21	1	3	13	202	2	0	0.01	0	150	100	125	
21	1	3	84	203	2	0	0.5	0	50	25	37.5	
21	1	3	147	204	2	0	0.95	0	150	50	100	
21	1	3	215	205	1	600	0.95	0.913978	0	0	0	
21	1	3	64	206	1	500	0.05	0.0987602	0	0	0	
21	1	3	156	207	1	200	0.95	0.806768	0	0	0	
21	1	3	295	208	1	600	0.25	0.252675	0	0	0	
21	1	3	303	209	1	400	0.5	0.272843	0	0	0	
21	1	3	133	210	1	400	0.4	0.216585	0	0	0	
21	1	3	268	211	1	400	0.95	0.875764	0	0	0	
21	1	3	99	212	2	0	0.6	0	50	25	37.5	
21	1	3	307	213	1	300	0.6	0.538213	0	0	0	
21	1	3	82	214	2	0	0.5	0	400	0	200	
21	1	3	23	215	1	400	0.4	0.468156	0	0	0	
21	1	3	38	216	2	0	0.1	0	800	0	400	
21	1	3	156	217	2	0	0.99	0	200	0	196	
21	1	3	57	218	2	0	0.25	0	150	50	100	
21	1	3	145	219	1	600	0.6	0.52123	0	0	0	
21	1	3	174	220	1	500	0.05	0.0191491	0	0	0	
21	1	3	95	221	1	600	0.75	0.57855	0	0	0	
21	1	3	23	222	2	0	0.05	0	800	0	400	
21	1	3	44	223	2	0	0.1	0	200	100	150	
21	1	3	98	224	1	400	0.9	0.811014	0	0	0	
21	1	3	88	225	1	400	0.6	0.67939	0	0	0	
21	1	3	56	226	1	200	0.01	0.0106573	0	0	0	
21	1	3	45	227	2	0	0.1	0	200	150	175	
21	1	3	165	228	2	0	0.99	0	200	150	199	
21	1	3	280	229	1	600	0.01	0.475586	0	0	0	
21	1	3	53	230	2	0	0.25	0	800	0	400	
21	1	3	134	231	2	0	0.9	0	200	100	158	
21	1	3	209	232	1	500	0.9	0.829059	0	0	0	
21	1	3	113	233	2	0	0.75	0	800	0	400	
21	1	3	33	234	1	400	0.6	0.496816	0	0	0	
21	1	3	21	235	2	0	0.05	0	200	0	100	
21	1	3	164	236	1	500	0.99	0.956437	0	0	0	
21	1	3	231	237	1	200	0.1	0.130605	0	0	0	
21	1	3	276	238	1	200	0.01	0.0106573	0	0	0	
21	1	3	311	239	1	200	0.75	0.431004	0	0	0	
21	1	3	57	240	1	300	0.01	0.027641	0	0	0	
21	1	3	96	241	2	0	0.6	0	200	0	100	
21	1	3	46	242	1	200	0.95	0.823752	0	0	0	
21	1	3	314	243	1	500	0.75	0.526537	0	0	0	
21	1	3	228	244	1	400	0.05	0.169879	0	0	0	
21	1	3	274	245	1	500	0.99	0.916101	0	0	0	
21	1	3	158	246	1	400	0.95	0.84392	0	0	0	
21	1	3	74	247	1	500	0.25	0.322733	0	0	0	
21	1	3	126	248	1	200	0.25	0.469217	0	0	0	
21	1	3	218	249	1	400	0.99	0.874703	0	0	0	
21	1	3	11	250	2	0	0.01	0	100	50	75	
21	1	3	89	251	2	0	0.5	0	200	100	150	
21	1	3	242	252	1	300	0.4	0.0945143	0	0	0	
21	1	3	312	253	1	300	0.75	0.224015	0	0	0	
21	1	3	76	254	1	200	0.4	0.490447	0	0	0	
21	1	3	139	255	1	500	0.5	0.466033	0	0	0	
21	1	3	131	256	1	200	0.4	0.418266	0	0	0	
21	1	3	100	257	2	0	0.6	0	75	50	62.5	
21	1	3	104	258	2	0	0.6	0	200	100	150	
21	1	3	20	259	2	0	0.05	0	150	0	75	
21	1	3	1	260	1	200	0.01	0.00747283	0	0	0	
21	1	3	4	261	1	500	0.01	0.027641	0	0	0	
21	1	3	305	262	1	600	0.5	0.527599	0	0	0	
21	1	3	72	263	1	300	0.25	0.445864	0	0	0	
21	1	3	159	264	1	500	0.95	0.884256	0	0	0	
21	1	3	233	265	1	400	0.1	0.0934528	0	0	0	
21	1	3	28	266	1	400	0.5	0.462848	0	0	0	
21	1	3	108	267	2	0	0.75	0	75	0	37.5	
21	1	3	74	268	2	0	0.4	0	200	100	150	
21	1	3	8	269	1	400	0.05	0.108314	0	0	0	
21	1	3	200	270	1	600	0.6	0.571119	0	0	0	
21	1	3	320	271	1	600	0.9	0.876826	0	0	0	
21	1	3	21	272	1	200	0.4	0.510615	0	0	0	
21	1	3	197	273	1	300	0.6	0.47134	0	0	0	
21	1	3	152	274	2	0	0.99	0	50	0	49	
21	1	3	85	275	2	0	0.5	0	75	50	62.5	
21	1	3	253	276	1	400	0.6	0.520168	0	0	0	
21	1	3	95	277	2	0	0.6	0	150	0	75	
21	1	3	87	278	2	0	0.5	0	150	50	100	
21	1	3	317	279	1	300	0.9	0.926715	0	0	0	
21	1	3	29	280	2	0	0.05	0	200	100	158	
21	1	3	100	281	1	600	0.9	0.916101	0	0	0	
21	1	3	27	282	1	300	0.5	0.606148	0	0	0	
21	1	3	279	283	1	500	0.01	0.00853431	0	0	0	
21	1	3	102	284	1	300	0.95	0.977666	0	0	0	
21	1	3	88	285	2	0	0.5	0	150	100	125	
21	1	3	59	286	2	0	0.25	0	200	100	150	
21	1	3	263	287	1	400	0.9	0.848166	0	0	0	
21	1	3	327	288	1	300	0.99	0.922469	0	0	0	
21	1	3	65	289	2	0	0.4	0	150	0	75	
21	1	3	270	290	1	600	0.95	0.899117	0	0	0	
