Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
18	1	1	52	1	2	0	0.25	0	50	25	32.5	
18	1	1	86	2	2	0	0.4	0	200	0	84	
18	1	1	59	3	2	0	0.1	0	200	0	28	
18	1	1	103	4	2	0	0.1	0	50	25	32.5	
18	1	1	150	5	2	0	0.5	0	200	0	68	
18	1	1	125	6	2	0	0.6	0	100	0	50	
18	1	1	117	7	2	0	0.95	0	150	50	104	
18	1	1	70	8	2	0	0.1	0	150	0	45	
18	1	1	46	9	2	0	0.6	0	75	0	40.5	
18	1	1	83	10	2	0	0.05	0	75	0	25.5	
18	1	1	11	11	2	0	0.4	0	400	0	184	
18	1	1	61	12	2	0	0.01	0	200	100	134	
18	1	1	80	13	2	0	0.05	0	150	100	115	
18	1	1	146	14	2	0	0.9	0	150	50	128	
18	1	1	38	15	2	0	0.95	0	75	0	58.5	
18	1	1	148	16	2	0	0.75	0	100	50	77	
18	1	1	5	17	2	0	0.4	0	200	100	150	
18	1	1	92	18	2	0	0.99	0	100	0	90	
18	1	1	12	19	2	0	0.05	0	100	50	55	
18	1	1	16	20	2	0	0.01	0	150	100	107	
18	1	1	4	21	2	0	0.99	0	25	0	23.5	
18	1	1	104	22	2	0	0.1	0	50	0	17	
18	1	1	51	23	2	0	0.6	0	150	50	100	
18	1	1	155	24	2	0	0.25	0	100	0	50	
18	1	1	57	25	2	0	0.01	0	800	0	208	
18	1	1	130	26	2	0	0.25	0	75	50	57.5	
18	1	1	48	27	2	0	0.9	0	200	100	154	
18	1	1	129	28	2	0	0.9	0	800	0	528	
18	1	1	126	29	2	0	0.99	0	200	100	190	
18	1	1	69	30	2	0	0.25	0	800	0	272	
18	1	1	3	31	2	0	0.99	0	50	25	46.5	
18	1	1	105	32	2	0	0.5	0	200	100	150	
18	1	1	113	33	2	0	0.95	0	200	100	190	
18	1	1	97	34	2	0	0.4	0	75	0	37.5	
18	1	1	34	35	2	0	0.6	0	200	0	108	
18	1	1	71	36	2	0	0.95	0	25	0	22.5	
18	1	1	10	37	2	0	0.6	0	100	50	67	
18	1	1	127	38	2	0	0.5	0	25	0	12.5	
18	1	1	98	39	2	0	0.9	0	100	50	89	
18	1	1	139	40	2	0	0.95	0	50	0	45	
18	1	1	123	41	2	0	0.95	0	150	0	141	
18	1	1	78	42	2	0	0.1	0	200	150	165	
18	1	1	79	43	2	0	0.95	0	50	25	47.5	
18	1	1	152	44	2	0	0.05	0	400	0	120	
18	1	1	135	45	2	0	0.99	0	150	100	147	
18	1	1	56	46	2	0	0.4	0	50	0	25	
18	1	1	21	47	2	0	0.99	0	75	50	73.5	
18	1	1	141	48	2	0	0.01	0	25	0	7.5	
18	1	1	40	49	2	0	0.05	0	50	0	15	
18	1	1	31	50	2	0	0.05	0	800	0	240	
18	1	1	119	51	2	0	0.05	0	200	150	165	
18	1	1	84	52	2	0	0.1	0	100	50	65	
