Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
6	1	1	180	1	1	400	0.6	0.538213	0	0	0	
6	1	1	42	2	1	300	0.75	0.800399	0	0	0	
6	1	1	47	3	1	400	0.01	0.0212721	0	0	0	
6	1	1	261	4	1	300	0.95	0.887441	0	0	0	
6	1	1	176	5	1	300	0.01	0.0191491	0	0	0	
6	1	1	320	6	1	200	0.5	0.530783	0	0	0	
6	1	1	60	7	1	400	0.6	0.819506	0	0	0	
6	1	1	287	8	1	500	0.05	0.113621	0	0	0	
6	1	1	149	9	1	500	0.25	0.333347	0	0	0	
6	1	1	91	10	1	400	0.95	0.840735	0	0	0	
6	1	1	214	11	1	400	0.05	0.147588	0	0	0	
6	1	1	328	12	1	500	0.99	0.972359	0	0	0	
6	1	1	133	13	1	300	0.4	0.45011	0	0	0	
6	1	1	165	14	1	600	0.5	0.584918	0	0	0	
6	1	1	89	15	1	200	0.99	0.984035	0	0	0	
6	1	1	262	16	1	500	0.25	0.375807	0	0	0	
6	1	1	61	17	1	400	0.4	0.513799	0	0	0	
6	1	1	90	18	1	500	0.9	0.823752	0	0	0	
6	1	1	77	19	1	600	0.05	0.0658543	0	0	0	
6	1	1	148	20	1	600	0.75	0.464971	0	0	0	
6	1	1	27	21	1	300	0.5	0.571119	0	0	0	
6	1	1	194	22	1	300	0.01	0.027641	0	0	0	
6	1	1	241	23	1	300	0.05	0.0860224	0	0	0	
6	1	1	2	24	1	500	0.4	0.57855	0	0	0	
6	1	1	4	25	1	400	0.95	0.888502	0	0	0	
6	1	1	111	26	1	400	0.5	0.572181	0	0	0	
6	1	1	282	27	1	400	0.1	0.219769	0	0	0	
6	1	1	19	28	1	300	0.25	0.284519	0	0	0	
6	1	1	150	29	1	600	0.6	0.552013	0	0	0	
6	1	1	198	30	1	300	0.5	0.553074	0	0	0	
6	1	1	319	31	1	600	0.1	0.117867	0	0	0	
6	1	1	76	32	1	400	0.25	0.357762	0	0	0	
6	1	1	124	33	1	500	0.6	0.617824	0	0	0	
6	1	1	155	34	1	200	0.01	0.00853431	0	0	0	
6	1	1	37	35	1	200	0.1	0.302565	0	0	0	
6	1	1	127	36	1	500	0.25	0.454356	0	0	0	
6	1	1	20	37	1	300	0.95	0.977666	0	0	0	
6	1	1	285	38	1	600	0.6	0.599779	0	0	0	
6	1	1	276	39	1	600	0.5	0.624193	0	0	0	
6	1	1	92	40	1	500	0.25	0.301503	0	0	0	
6	1	1	93	41	1	300	0.01	0.0202106	0	0	0	
6	1	1	62	42	1	600	0.95	0.954314	0	0	0	
6	1	1	9	43	1	500	0.4	0.424635	0	0	0	
6	1	1	228	44	1	300	0.6	0.562627	0	0	0	
6	1	1	97	45	1	300	0.4	0.537152	0	0	0	
6	1	1	195	46	1	400	0.9	0.88001	0	0	0	
6	1	1	110	47	1	300	0.01	0.0191491	0	0	0	
6	1	1	159	48	1	400	0.1	0.100883	0	0	0	
6	1	1	158	49	1	400	0.99	0.981912	0	0	0	
6	1	1	204	50	1	500	0.75	0.876826	0	0	0	
6	1	1	13	51	1	600	0.05	0.143342	0	0	0	
6	1	1	300	52	1	400	0.6	0.630562	0	0	0	
6	1	1	296	53	1	600	0.95	0.927777	0	0	0	
6	1	1	24	54	1	200	0.25	0.454356	0	0	0	
6	1	1	45	55	1	300	0.05	0.116805	0	0	0	
6	1	1	50	56	1	600	0.01	0.0340099	0	0	0	
6	1	1	318	57	1	500	0.5	0.550951	0	0	0	
6	1	1	298	58	1	200	0.6	0.598718	0	0	0	
6	1	1	203	59	1	400	0.05	0.229322	0	0	0	
6	1	1	229	60	1	200	0.6	0.5	0	0	0	
6	1	1	232	61	1	400	0.95	0.922469	0	0	0	
6	1	1	66	62	1	400	0.1	0.232507	0	0	0	
6	1	1	191	63	1	200	0.95	0.85135	0	0	0	
6	1	1	234	64	1	200	0.75	0.748387	0	0	0	
6	1	1	200	65	1	600	0.6	0.518045	0	0	0	
6	1	1	264	66	1	400	0.5	0.523353	0	0	0	
6	1	1	170	67	1	200	0.99	0.973421	0	0	0	
6	1	1	322	68	1	500	0.4	0.537152	0	0	0	
6	1	1	169	69	1	300	0.6	0.611456	0	0	0	
6	1	1	73	70	1	400	0.05	0.0722232	0	0	0	
6	1	1	55	71	1	300	0.4	0.560504	0	0	0	
6	1	1	15	72	1	300	0.75	0.783415	0	0	0	
6	1	1	185	73	1	600	0.1	0.247368	0	0	0	
6	1	1	237	74	1	200	0.95	0.902301	0	0	0	
6	1	1	95	75	1	500	0.5	0.533967	0	0	0	
