Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
26	1	1	108	1	1	400	0.99	0.983491	0	0	0	
26	1	1	152	2	1	300	0.9	0.939312	0	0	0	
26	1	1	84	3	1	500	0.5	0.532725	0	0	0	
26	1	1	280	4	1	600	0.01	0.0133817	0	0	0	
26	1	1	313	5	1	400	0.75	0.741359	0	0	0	
26	1	1	62	6	2	0	0.4	0	50	0	13	
26	1	1	215	7	1	600	0.95	0.947742	0	0	0	
26	1	1	88	8	1	400	0.6	0.653446	0	0	0	
26	1	1	207	9	1	300	0.9	0.835698	0	0	0	
26	1	1	196	10	1	200	0.6	0.730735	0	0	0	
26	1	1	144	11	2	0	0.95	0	50	25	43.5	
26	1	1	277	12	1	300	0.01	0.0108828	0	0	0	
26	1	1	142	13	2	0	0.95	0	400	0	264	
26	1	1	321	14	1	200	0.95	0.944283	0	0	0	
26	1	1	251	15	1	200	0.6	0.791956	0	0	0	
26	1	1	40	16	1	600	0.75	0.829218	0	0	0	
26	1	1	78	17	1	400	0.4	0.46034	0	0	0	
26	1	1	110	18	1	600	0.99	0.95676	0	0	0	
26	1	1	209	19	1	500	0.9	0.914982	0	0	0	
26	1	1	224	20	1	500	0.01	0.00431492	0	0	0	
26	1	1	147	21	2	0	0.95	0	150	50	128	
26	1	1	125	22	1	600	0.1	0.255329	0	0	0	
26	1	1	107	23	1	300	0.99	0.991258	0	0	0	
26	1	1	222	24	1	300	0.01	0.00178063	0	0	0	
26	1	1	116	25	2	0	0.75	0	100	50	75	
26	1	1	58	26	1	400	0.01	0.00789742	0	0	0	
26	1	1	109	27	2	0	0.75	0	100	0	70	
26	1	1	68	28	2	0	0.4	0	800	0	176	
26	1	1	79	29	1	500	0.4	0.349261	0	0	0	
26	1	1	270	30	1	600	0.95	0.933044	0	0	0	
26	1	1	39	31	1	500	0.75	0.849302	0	0	0	
26	1	1	72	32	1	300	0.25	0.364015	0	0	0	
26	1	1	39	33	2	0	0.1	0	50	25	26.5	
26	1	1	65	34	2	0	0.4	0	150	0	39	
26	1	1	94	35	1	500	0.75	0.742212	0	0	0	
26	1	1	90	36	2	0	0.5	0	200	150	163	
26	1	1	106	37	2	0	0.75	0	25	0	11.5	
26	1	1	44	38	1	500	0.9	0.942235	0	0	0	
26	1	1	194	39	1	500	0.5	0.39421	0	0	0	
26	1	1	310	40	1	600	0.6	0.5	0	0	0	
26	1	1	267	41	1	300	0.95	0.954252	0	0	0	
26	1	1	260	42	1	600	0.75	0.64265	0	0	0	
26	1	1	214	43	1	500	0.95	0.936976	0	0	0	
26	1	1	52	44	1	300	0.99	0.988379	0	0	0	
26	1	1	17	45	2	0	0.05	0	50	0	1	
26	1	1	59	46	2	0	0.25	0	200	100	106	
26	1	1	206	47	1	200	0.9	0.926587	0	0	0	
26	1	1	210	48	1	600	0.9	0.936937	0	0	0	
26	1	1	218	49	1	400	0.99	0.9968	0	0	0	
26	1	1	167	50	1	300	0.01	0.0123689	0	0	0	
26	1	1	45	51	2	0	0.1	0	200	150	153	
26	1	1	55	52	2	0	0.25	0	75	50	55.5	
26	1	1	87	53	2	0	0.5	0	150	50	64	
26	1	1	67	54	1	300	0.1	0.106717	0	0	0	
26	1	1	20	55	2	0	0.05	0	150	0	15	
26	1	1	128	56	2	0	0.9	0	800	0	400	
26	1	1	37	57	2	0	0.1	0	400	0	88	
26	1	1	51	58	2	0	0.25	0	200	0	84	
26	1	1	52	59	2	0	0.25	0	400	0	88	
26	1	1	68	60	1	400	0.1	0.144231	0	0	0	
26	1	1	264	61	1	500	0.9	0.908193	0	0	0	
26	1	1	47	62	2	0	0.25	0	50	0	13	
26	1	1	319	63	1	500	0.9	0.959789	0	0	0	
26	1	1	228	64	1	400	0.05	0.0661373	0	0	0	
26	1	1	76	65	2	0	0.5	0	25	0	8.5	
26	1	1	185	66	1	600	0.25	0.259614	0	0	0	
26	1	1	61	67	1	200	0.05	0.0493704	0	0	0	
26	1	1	97	68	2	0	0.6	0	400	0	120	
26	1	1	149	69	2	0	0.95	0	200	100	170	
26	1	1	85	70	1	600	0.5	0.529399	0	0	0	
26	1	1	111	71	1	200	0.01	0.0102504	0	0	0	
26	1	1	327	72	1	300	0.99	0.988339	0	0	0	
26	1	1	12	73	1	300	0.1	0.0233022	0	0	0	
26	1	1	129	74	1	500	0.25	0.177774	0	0	0	
26	1	1	203	75	1	400	0.75	0.90994	0	0	0	
26	1	1	187	76	1	300	0.4	0.472317	0	0	0	
26	1	1	95	77	2	0	0.6	0	150	0	75	
26	1	1	22	78	1	300	0.4	0.443653	0	0	0	
26	1	1	159	79	2	0	0.99	0	50	25	48.5	
26	1	1	64	80	1	500	0.05	0.0544257	0	0	0	
26	1	1	50	81	1	600	0.95	0.950687	0	0	0	
26	1	1	28	82	1	400	0.5	0.504861	0	0	0	
26	1	1	230	83	1	600	0.05	0.077274	0	0	0	
26	1	1	48	84	2	0	0.25	0	75	0	19.5	
26	1	1	40	85	2	0	0.1	0	75	50	56.5	
26	1	1	200	86	1	600	0.6	0.412454	0	0	0	
26	1	1	113	87	2	0	0.75	0	800	0	368	
26	1	1	11	88	1	200	0.1	0.107628	0	0	0	
26	1	1	107	89	2	0	0.75	0	50	0	27	
26	1	1	253	90	1	400	0.6	0.484538	0	0	0	
26	1	1	87	91	1	300	0.6	0.530066	0	0	0	
26	1	1	177	92	1	300	0.1	0.140848	0	0	0	
26	1	1	6	93	1	200	0.05	0.0321478	0	0	0	
26	1	1	38	94	1	400	0.75	0.934477	0	0	0	
26	1	1	161	95	2	0	0.99	0	100	50	95	
26	1	1	293	96	1	400	0.25	0.266492	0	0	0	
26	1	1	304	97	1	500	0.5	0.469788	0	0	0	
26	1	1	191	98	1	200	0.5	0.52985	0	0	0	
26	1	1	60	99	2	0	0.25	0	200	150	165	
26	1	2	89	100	1	500	0.6	0.721836	0	0	0	
26	1	2	9	101	2	0	0.01	0	50	25	26.5	
26	1	2	60	102	1	600	0.01	0.00166564	0	0	0	
26	1	2	155	103	1	600	0.9	0.990316	0	0	0	
26	1	2	53	104	2	0	0.25	0	800	0	176	
26	1	2	71	105	1	200	0.25	0.159419	0	0	0	
26	1	2	117	106	1	300	0.05	0.0773537	0	0	0	
26	1	2	75	107	2	0	0.4	0	200	150	165	
26	1	2	211	108	1	200	0.95	0.988184	0	0	0	
26	1	2	294	109	1	500	0.25	0.0748946	0	0	0	
26	1	2	43	110	1	400	0.9	0.949869	0	0	0	
26	1	2	162	111	1	300	0.99	0.996632	0	0	0	
26	1	2	67	112	2	0	0.4	0	400	0	104	
26	1	2	216	113	1	200	0.99	0.99917	0	0	0	
26	1	2	114	114	2	0	0.75	0	50	25	32.5	
26	1	2	1	115	2	0	0.01	0	25	0	1.5	
26	1	2	143	116	2	0	0.95	0	800	0	752	
26	1	2	238	117	1	400	0.25	0.16746	0	0	0	
26	1	2	61	118	2	0	0.4	0	25	0	11.5	
