Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
17	1	1	117	1	2	0	0.9	0	400	0	296	
17	1	1	137	2	2	0	0.4	0	800	0	240	
17	1	1	44	3	2	0	0.25	0	150	100	111	
17	1	1	124	4	2	0	0.75	0	100	0	58	
17	1	1	46	5	2	0	0.75	0	150	0	75	
17	1	1	19	6	2	0	0.01	0	200	100	198	
17	1	1	105	7	2	0	0.01	0	150	100	101	
17	1	1	57	8	2	0	0.9	0	25	0	9.5	
17	1	1	107	9	2	0	0.5	0	800	0	240	
17	1	1	99	10	2	0	0.99	0	400	0	72	
17	1	1	141	11	2	0	0.1	0	400	0	24	
17	1	1	42	12	2	0	0.95	0	150	100	109	
17	1	1	18	13	2	0	0.9	0	800	0	400	
17	1	1	24	14	2	0	0.01	0	400	0	8	
17	1	1	72	15	2	0	0.25	0	75	0	34.5	
17	1	1	147	16	2	0	0.05	0	400	0	40	
17	1	1	60	17	2	0	0.9	0	150	0	57	
17	1	1	94	18	2	0	0.05	0	75	50	55.5	
17	1	1	64	19	2	0	0.4	0	200	100	130	
17	1	1	106	20	2	0	0.25	0	100	50	63	
17	1	1	39	21	2	0	0.99	0	75	0	64.5	
17	1	1	150	22	2	0	0.5	0	25	0	14.5	
17	1	1	47	23	2	0	0.9	0	150	50	100	
17	1	1	164	24	2	0	0.6	0	150	0	39	
17	1	1	129	25	2	0	0.01	0	50	25	30.5	
17	1	1	8	26	2	0	0.6	0	200	100	138	
17	1	1	66	27	2	0	0.25	0	100	0	30	
17	1	1	156	28	2	0	0.01	0	25	0	1.5	
17	1	1	3	29	2	0	0.1	0	100	0	22	
17	1	1	154	30	2	0	0.75	0	100	50	61	
17	1	1	81	31	2	0	0.99	0	150	50	132	
17	1	1	50	32	2	0	0.95	0	400	0	264	
17	1	1	69	33	2	0	0.75	0	800	0	112	
17	1	1	41	34	2	0	0.05	0	800	0	80	
17	1	1	126	35	2	0	0.25	0	400	0	104	
17	1	1	6	36	2	0	0.25	0	50	25	35.5	
17	1	1	159	37	2	0	0.1	0	150	0	21	
17	1	1	65	38	2	0	0.99	0	200	150	189	
17	1	1	78	39	2	0	0.1	0	75	50	60.5	
17	1	1	17	40	2	0	0.75	0	150	100	129	
17	1	1	144	41	2	0	0.9	0	100	50	79	
17	1	1	163	42	2	0	0.5	0	50	25	35.5	
17	1	1	61	43	2	0	0.01	0	150	0	15	
17	1	1	134	44	2	0	0.5	0	150	100	121	
17	1	1	151	45	2	0	0.05	0	150	100	109	
17	1	1	160	46	2	0	0.75	0	75	50	60.5	
17	1	1	30	47	2	0	0.01	0	100	50	53	
17	1	1	29	48	2	0	0.75	0	50	25	40.5	
17	1	1	92	49	2	0	0.95	0	150	0	15	
17	1	1	33	50	2	0	0.05	0	150	50	76	
17	1	1	143	51	2	0	0.1	0	200	150	161	
17	1	1	101	52	2	0	0.25	0	75	50	55.5	
17	1	1	70	53	2	0	0.4	0	50	0	13	
17	1	1	123	54	2	0	0.6	0	200	0	84	
17	1	1	67	55	2	0	0.05	0	100	50	53	
