Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
1	1	1	101	1	2	0	0.6	0	100	50	51	
1	1	1	150	2	2	0	0.95	0	200	150	191	
1	1	1	89	3	2	0	0.5	0	200	100	102	
1	1	1	111	4	2	0	0.75	0	200	0	84	
1	1	1	156	5	2	0	0.99	0	200	0	188	
1	1	1	292	6	1	300	0.25	0.386346	0	0	0	
1	1	1	132	7	2	0	0.9	0	150	50	112	
1	1	1	229	8	1	500	0.05	0.0357348	0	0	0	
1	1	1	99	9	2	0	0.6	0	50	25	31.5	
1	1	1	274	10	1	500	0.99	0.978909	0	0	0	
1	1	1	8	11	1	400	0.05	0.0298303	0	0	0	
1	1	1	95	12	1	600	0.75	0.920125	0	0	0	
1	1	1	157	13	1	300	0.95	0.940165	0	0	0	
1	1	1	316	14	1	200	0.9	0.918732	0	0	0	
1	1	1	224	15	1	500	0.01	0.0219267	0	0	0	
1	1	1	103	16	2	0	0.6	0	150	100	111	
1	1	1	116	17	1	200	0.05	0.0437003	0	0	0	
1	1	1	159	18	1	500	0.95	0.957012	0	0	0	
1	1	1	42	19	2	0	0.1	0	150	50	76	
1	1	1	126	20	2	0	0.9	0	200	0	44	
1	1	1	228	21	1	400	0.05	0.0394809	0	0	0	
1	1	1	96	22	2	0	0.6	0	200	0	28	
1	1	1	280	23	1	600	0.01	0.0127847	0	0	0	
1	1	1	5	24	1	600	0.01	0.0209094	0	0	0	
1	1	1	204	25	1	500	0.75	0.976225	0	0	0	
1	1	1	137	26	1	300	0.5	0.511234	0	0	0	
1	1	1	160	27	2	0	0.99	0	75	50	62.5	
1	1	1	47	28	1	300	0.95	0.944628	0	0	0	
1	1	1	293	29	1	400	0.25	0.435807	0	0	0	
1	1	1	116	30	2	0	0.75	0	100	50	65	
1	1	1	291	31	1	200	0.25	0.310039	0	0	0	
1	1	1	199	32	1	500	0.6	0.803327	0	0	0	
1	1	1	144	33	2	0	0.95	0	50	25	35.5	
1	1	1	22	34	2	0	0.05	0	400	0	56	
1	1	1	295	35	1	600	0.25	0.386895	0	0	0	
1	1	1	276	36	1	200	0.01	0.0134039	0	0	0	
1	1	1	70	37	2	0	0.4	0	75	50	55.5	
1	1	1	190	38	1	600	0.4	0.525033	0	0	0	
1	1	1	50	39	2	0	0.25	0	150	0	33	
1	1	1	179	40	1	500	0.1	0.0314269	0	0	0	
1	1	1	16	41	1	200	0.25	0.398549	0	0	0	
1	1	1	107	42	1	300	0.99	0.989449	0	0	0	
1	1	1	45	43	2	0	0.1	0	200	150	151	
1	1	1	43	44	1	400	0.9	0.948356	0	0	0	
1	1	1	76	45	1	200	0.4	0.518204	0	0	0	
1	1	1	144	46	1	500	0.6	0.663729	0	0	0	
1	1	1	149	47	2	0	0.95	0	200	100	150	
1	1	1	84	48	1	500	0.5	0.520827	0	0	0	
1	1	1	70	49	1	600	0.1	0.127274	0	0	0	
1	1	1	155	50	2	0	0.99	0	150	0	93	
1	1	1	87	51	1	300	0.6	0.572959	0	0	0	
1	1	1	34	52	1	500	0.6	0.710899	0	0	0	
1	1	1	63	53	1	400	0.05	0.0301089	0	0	0	
1	1	1	284	54	1	500	0.05	0.0243636	0	0	0	
1	1	1	176	55	1	200	0.1	0.0511705	0	0	0	
1	1	1	244	56	1	500	0.4	0.489527	0	0	0	
1	1	1	6	57	2	0	0.01	0	200	0	52	
1	1	1	63	58	2	0	0.4	0	75	0	22.5	
1	1	1	2	59	1	300	0.01	0.0165839	0	0	0	
1	1	1	120	60	1	600	0.05	0.0369555	0	0	0	
1	1	1	117	61	1	300	0.05	0.0290032	0	0	0	
1	1	1	101	62	1	200	0.95	0.972815	0	0	0	
1	1	1	10	63	2	0	0.01	0	75	50	50.5	
1	1	1	102	64	2	0	0.6	0	150	50	80	
1	1	1	140	65	1	600	0.5	0.596343	0	0	0	
1	1	1	62	66	2	0	0.4	0	50	0	15	
1	1	1	3	67	1	400	0.01	0.0237179	0	0	0	
1	1	1	40	68	1	600	0.75	0.925716	0	0	0	
1	1	1	97	69	2	0	0.6	0	400	0	88	
1	1	1	82	70	1	300	0.5	0.553941	0	0	0	
1	1	1	84	71	2	0	0.5	0	50	25	32.5	
1	1	1	68	72	2	0	0.4	0	800	0	176	
1	1	1	174	73	1	500	0.05	0.0501753	0	0	0	
1	1	1	320	74	1	600	0.9	0.934199	0	0	0	
1	1	1	211	75	1	200	0.95	0.973832	0	0	0	
1	1	1	55	76	2	0	0.25	0	75	50	55.5	
1	1	1	56	77	2	0	0.25	0	100	50	61	
1	1	1	15	78	2	0	0.01	0	200	150	151	
1	1	1	268	79	1	400	0.95	0.944371	0	0	0	
1	1	1	158	80	1	400	0.95	0.930594	0	0	0	
1	1	1	275	81	1	600	0.99	0.984699	0	0	0	
1	1	1	38	82	1	400	0.75	0.901886	0	0	0	
1	1	1	127	83	1	300	0.25	0.387974	0	0	0	
1	1	1	155	84	1	600	0.9	0.97208	0	0	0	
1	1	1	302	85	1	300	0.5	0.54479	0	0	0	
1	1	1	113	86	1	400	0.01	0.0177028	0	0	0	
1	1	1	24	87	1	500	0.4	0.501778	0	0	0	
1	1	1	72	88	1	300	0.25	0.401012	0	0	0	
1	1	1	62	89	1	300	0.05	0.0552395	0	0	0	
1	1	1	232	90	1	300	0.1	0.0574376	0	0	0	
1	1	1	260	91	1	600	0.75	0.904995	0	0	0	
1	1	1	328	92	1	400	0.99	0.981647	0	0	0	
1	1	1	326	93	1	200	0.99	0.987007	0	0	0	
1	1	1	86	94	1	200	0.6	0.585082	0	0	0	
1	1	1	152	95	1	300	0.9	0.900059	0	0	0	
1	1	1	49	96	1	500	0.95	0.978498	0	0	0	
1	1	1	265	97	1	600	0.9	0.915167	0	0	0	
1	1	1	110	98	2	0	0.75	0	150	0	39	
1	1	1	13	99	2	0	0.01	0	150	100	101	
1	1	2	65	100	1	600	0.05	0.032369	0	0	0	
1	1	2	20	101	2	0	0.05	0	150	0	33	
1	1	2	50	102	1	600	0.95	0.963633	0	0	0	
1	1	2	241	103	1	200	0.4	0.52916	0	0	0	
1	1	2	146	104	2	0	0.95	0	100	50	51	
1	1	2	142	105	1	300	0.6	0.562658	0	0	0	
1	1	2	19	106	2	0	0.05	0	100	0	14	
1	1	2	183	107	1	400	0.25	0.323069	0	0	0	
1	1	2	102	108	1	300	0.95	0.949489	0	0	0	
1	1	2	66	109	2	0	0.4	0	200	0	44	
1	1	2	115	110	1	600	0.01	0.0214711	0	0	0	
1	1	2	130	111	2	0	0.9	0	75	50	53.5	
1	1	2	71	112	1	200	0.25	0.289946	0	0	0	
1	1	2	225	113	1	600	0.01	0.0114401	0	0	0	
1	1	2	40	114	2	0	0.1	0	75	50	53.5	
1	1	2	135	115	2	0	0.9	0	200	150	165	
1	1	2	29	116	1	500	0.5	0.596754	0	0	0	
1	1	2	118	117	1	400	0.05	0.0414402	0	0	0	
1	1	2	107	118	2	0	0.75	0	50	0	25	
1	1	2	13	119	1	400	0.1	0.139906	0	0	0	
1	1	2	28	120	1	400	0.5	0.564737	0	0	0	
1	1	2	133	121	2	0	0.9	0	150	100	115	
1	1	2	104	122	2	0	0.6	0	200	100	126	
1	1	2	221	123	1	200	0.01	0.00840162	0	0	0	
1	1	2	92	124	1	300	0.75	0.809559	0	0	0	
1	1	2	79	125	1	500	0.4	0.546281	0	0	0	
1	1	2	319	126	1	500	0.9	0.902323	0	0	0	
1	1	2	151	127	2	0	0.99	0	25	0	6.5	
1	1	2	57	128	1	300	0.01	0.01282	0	0	0	
1	1	2	148	129	1	400	0.75	0.918896	0	0	0	
1	1	2	154	130	2	0	0.99	0	100	0	54	
1	1	2	135	131	1	600	0.4	0.504489	0	0	0	
1	1	2	134	132	1	500	0.4	0.5	0	0	0	
1	1	2	115	133	2	0	0.75	0	75	50	56.5	
1	1	2	184	134	1	500	0.25	0.25497	0	0	0	
1	1	2	171	135	1	200	0.05	0.0201398	0	0	0	
1	1	2	137	136	2	0	0.95	0	50	0	25	
1	1	2	172	137	1	300	0.05	0.0150049	0	0	0	
1	1	2	278	138	1	400	0.01	0.00610617	0	0	0	
1	1	2	226	139	1	200	0.05	0.0163185	0	0	0	
1	1	2	89	140	1	500	0.6	0.609187	0	0	0	
1	1	2	100	141	1	600	0.9	0.906238	0	0	0	
1	1	2	330	142	1	600	0.99	0.977861	0	0	0	
1	1	2	143	143	1	400	0.6	0.645312	0	0	0	
1	1	2	210	144	1	600	0.9	0.863659	0	0	0	
1	1	2	325	145	1	600	0.95	0.898989	0	0	0	
1	1	2	321	146	1	200	0.95	0.958856	0	0	0	
1	1	2	306	147	1	200	0.6	0.644282	0	0	0	
1	1	2	124	148	1	500	0.1	0.216164	0	0	0	
1	1	2	205	149	1	600	0.75	0.843385	0	0	0	
1	1	2	37	150	2	0	0.1	0	400	0	88	
1	1	2	111	151	1	200	0.01	0.00624328	0	0	0	
1	1	2	23	152	1	400	0.4	0.589921	0	0	0	
