Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
4	1	1	243	1	1	400	0.1	0.0565707	0	0	0	
4	1	1	174	2	1	600	0.4	0.40636	0	0	0	
4	1	1	202	3	1	500	0.9	0.819152	0	0	0	
4	1	1	79	4	1	300	0.1	0.0997774	0	0	0	
4	1	1	89	5	1	300	0.4	0.352162	0	0	0	
4	1	1	48	6	1	300	0.9	0.869117	0	0	0	
4	1	1	90	7	1	200	0.5	0.449177	0	0	0	
4	1	1	39	8	1	600	0.95	0.950709	0	0	0	
4	1	1	258	9	1	500	0.5	0.481645	0	0	0	
4	1	1	11	10	1	500	0.4	0.458271	0	0	0	
4	1	1	253	11	1	300	0.25	0.353025	0	0	0	
4	1	1	218	12	1	200	0.9	0.799302	0	0	0	
4	1	1	71	13	1	400	0.25	0.251715	0	0	0	
4	1	1	60	14	1	200	0.9	0.752084	0	0	0	
4	1	1	249	15	1	500	0.4	0.366183	0	0	0	
4	1	1	220	16	1	200	0.95	0.955707	0	0	0	
4	1	1	81	17	1	400	0.5	0.452463	0	0	0	
4	1	1	173	18	1	200	0.1	0.0669379	0	0	0	
4	1	1	78	19	1	400	0.05	0.0613474	0	0	0	
4	1	1	21	20	1	200	0.25	0.107566	0	0	0	
4	1	1	276	21	1	500	0.01	0.007893	0	0	0	
4	1	1	62	22	1	300	0.25	0.351601	0	0	0	
4	1	1	201	23	1	600	0.6	0.847153	0	0	0	
4	1	1	271	24	1	300	0.95	0.933805	0	0	0	
4	1	1	316	25	1	300	0.01	0.0139921	0	0	0	
4	1	1	177	26	1	600	0.5	0.648687	0	0	0	
4	1	1	176	27	1	600	0.25	0.247142	0	0	0	
4	1	1	186	28	1	300	0.05	0.152396	0	0	0	
4	1	1	297	29	1	600	0.5	0.443016	0	0	0	
4	1	1	290	30	1	500	0.05	0.0958234	0	0	0	
4	1	1	309	31	1	400	0.01	0.00691997	0	0	0	
4	1	1	219	32	1	400	0.9	0.969661	0	0	0	
4	1	1	319	33	1	600	0.25	0.338889	0	0	0	
4	1	1	252	34	1	300	0.05	0.0811883	0	0	0	
4	1	1	33	35	1	300	0.4	0.350017	0	0	0	
4	1	1	269	36	1	600	0.99	0.982501	0	0	0	
4	1	1	2	37	1	300	0.5	0.524755	0	0	0	
4	1	1	76	38	1	500	0.9	0.895526	0	0	0	
4	1	1	43	39	1	200	0.95	0.893442	0	0	0	
4	1	1	109	40	1	500	0.9	0.877175	0	0	0	
4	1	1	318	41	1	400	0.75	0.830881	0	0	0	
4	1	1	215	42	1	200	0.4	0.44548	0	0	0	
4	1	1	233	43	1	600	0.01	0.00974174	0	0	0	
4	1	1	114	44	1	600	0.99	0.99147	0	0	0	
4	1	1	82	45	1	300	0.6	0.468965	0	0	0	
4	1	1	56	46	1	600	0.9	0.847352	0	0	0	
4	1	1	296	47	1	500	0.6	0.452432	0	0	0	
4	1	1	3	48	1	200	0.9	0.854287	0	0	0	
4	1	1	304	49	1	500	0.6	0.552694	0	0	0	
4	1	1	122	50	1	400	0.05	0.0942224	0	0	0	
4	1	1	214	51	1	400	0.95	0.873146	0	0	0	
4	1	1	210	52	1	400	0.5	0.553786	0	0	0	
4	1	1	211	53	1	400	0.1	0.114125	0	0	0	
4	1	1	10	54	1	400	0.05	0.0959738	0	0	0	
4	1	1	36	55	1	300	0.5	0.448823	0	0	0	
