Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
4	1	1	20	1	1	600	0.25	0.403662	0	0	0	
4	1	1	268	2	1	400	0.95	0.98143	0	0	0	
4	1	1	176	3	1	200	0.1	0.0517897	0	0	0	
4	1	1	30	4	2	0	0.05	0	200	150	151	
4	1	1	163	5	1	400	0.99	0.983951	0	0	0	
4	1	1	62	6	1	300	0.05	0.0228555	0	0	0	
4	1	1	199	7	1	500	0.6	0.770815	0	0	0	
4	1	1	13	8	1	400	0.1	0.174559	0	0	0	
4	1	1	17	9	2	0	0.05	0	50	0	3	
4	1	1	211	10	1	200	0.95	0.958577	0	0	0	
4	1	1	132	11	2	0	0.9	0	150	50	140	
4	1	1	92	12	1	300	0.75	0.754464	0	0	0	
4	1	1	56	13	2	0	0.25	0	100	50	63	
4	1	1	5	14	2	0	0.01	0	150	0	3	
4	1	1	251	15	1	200	0.6	0.723482	0	0	0	
4	1	1	76	16	2	0	0.5	0	25	0	5.5	
4	1	1	120	17	1	600	0.05	0.0713961	0	0	0	
4	1	1	286	18	1	200	0.1	0.0519489	0	0	0	
4	1	1	23	19	1	400	0.4	0.435767	0	0	0	
4	1	1	256	20	1	200	0.75	0.858524	0	0	0	
4	1	1	21	21	2	0	0.05	0	200	0	4	
4	1	1	284	22	1	500	0.05	0.051511	0	0	0	
4	1	1	98	23	2	0	0.6	0	800	0	16	
4	1	1	293	24	1	400	0.25	0.346121	0	0	0	
4	1	1	22	25	1	300	0.4	0.63058	0	0	0	
4	1	1	150	26	2	0	0.95	0	200	150	171	
4	1	1	323	27	1	400	0.95	0.927609	0	0	0	
4	1	1	158	28	2	0	0.99	0	800	0	144	
4	1	1	124	29	2	0	0.9	0	100	0	22	
4	1	1	1	30	2	0	0.01	0	25	0	0.5	
4	1	1	265	31	1	600	0.9	0.976919	0	0	0	
4	1	1	118	32	1	400	0.05	0.0649211	0	0	0	
4	1	1	184	33	1	500	0.25	0.252772	0	0	0	
4	1	1	138	34	2	0	0.95	0	75	0	10.5	
4	1	1	89	35	1	500	0.6	0.87204	0	0	0	
4	1	1	29	36	1	500	0.5	0.921072	0	0	0	
4	1	1	8	37	1	400	0.05	0.0924709	0	0	0	
4	1	1	43	38	2	0	0.1	0	150	100	109	
4	1	1	210	39	1	600	0.9	0.932293	0	0	0	
4	1	1	2	40	2	0	0.01	0	50	0	7	
4	1	1	99	41	2	0	0.6	0	50	25	26.5	
4	1	1	220	42	1	600	0.99	0.979772	0	0	0	
4	1	1	175	43	1	600	0.05	0.0255092	0	0	0	
4	1	1	51	44	1	200	0.99	0.991643	0	0	0	
4	1	1	102	45	1	300	0.95	0.961019	0	0	0	
4	1	1	315	46	1	600	0.75	0.862235	0	0	0	
4	1	1	203	47	1	400	0.75	0.739926	0	0	0	
4	1	1	12	48	2	0	0.01	0	150	50	60	
4	1	1	295	49	1	600	0.25	0.440265	0	0	0	
4	1	1	312	50	1	300	0.75	0.677617	0	0	0	
4	1	1	131	51	2	0	0.9	0	100	50	53	
4	1	1	213	52	1	400	0.95	0.883248	0	0	0	
4	1	1	252	53	1	300	0.6	0.670284	0	0	0	
4	1	1	289	54	1	500	0.1	0.179052	0	0	0	
4	1	1	321	55	1	200	0.95	0.894433	0	0	0	
4	1	1	240	56	1	600	0.25	0.409637	0	0	0	
4	1	1	73	57	2	0	0.4	0	150	100	115	
4	1	1	128	58	1	400	0.25	0.279314	0	0	0	
4	1	1	160	59	1	600	0.95	0.920851	0	0	0	
4	1	1	144	60	1	500	0.6	0.733729	0	0	0	
4	1	1	171	61	1	200	0.05	0.0987513	0	0	0	
4	1	1	133	62	2	0	0.9	0	150	100	103	
4	1	1	154	63	2	0	0.99	0	100	0	2	
4	1	1	35	64	1	600	0.6	0.444268	0	0	0	
4	1	1	125	65	1	600	0.1	0.064753	0	0	0	
4	1	1	63	66	1	400	0.05	0.0241115	0	0	0	
4	1	1	159	67	2	0	0.99	0	50	25	38.5	
4	1	1	146	68	2	0	0.95	0	100	50	97	
