Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
8	1	1	266	1	1	200	0.95	0.952306	0	0	0	
8	1	1	25	2	1	600	0.4	0.401163	0	0	0	
8	1	1	71	3	1	200	0.25	0.493437	0	0	0	
8	1	1	195	4	1	600	0.5	0.586984	0	0	0	
8	1	1	239	5	1	500	0.25	0.31264	0	0	0	
8	1	1	297	6	1	300	0.4	0.450615	0	0	0	
8	1	1	116	7	1	200	0.05	0.0325459	0	0	0	
8	1	1	38	8	1	400	0.75	0.768404	0	0	0	
8	1	1	127	9	1	300	0.25	0.180021	0	0	0	
8	1	1	229	10	1	500	0.05	0.0229041	0	0	0	
8	1	1	83	11	1	400	0.5	0.550434	0	0	0	
8	1	1	39	12	1	500	0.75	0.908033	0	0	0	
8	1	1	257	13	1	300	0.75	0.824636	0	0	0	
8	1	1	298	14	1	400	0.4	0.408726	0	0	0	
8	1	1	319	15	1	500	0.9	0.936437	0	0	0	
8	1	1	61	16	1	200	0.05	0.00936138	0	0	0	
8	1	1	149	17	1	500	0.75	0.908821	0	0	0	
8	1	1	244	18	1	500	0.4	0.389947	0	0	0	
8	1	1	256	19	1	200	0.75	0.6674	0	0	0	
8	1	1	49	20	1	500	0.95	0.971735	0	0	0	
8	1	1	22	21	1	300	0.4	0.44119	0	0	0	
8	1	1	159	22	1	500	0.95	0.968914	0	0	0	
8	1	1	15	23	1	600	0.1	0.0211792	0	0	0	
8	1	1	230	24	1	600	0.05	0.0135808	0	0	0	
8	1	1	85	25	1	600	0.5	0.475891	0	0	0	
8	1	1	200	26	1	600	0.6	0.507895	0	0	0	
8	1	1	105	27	1	600	0.95	0.955371	0	0	0	
8	1	1	324	28	1	500	0.95	0.96626	0	0	0	
8	1	1	94	29	1	500	0.75	0.802212	0	0	0	
8	1	1	115	30	1	600	0.01	0.00315171	0	0	0	
8	1	1	232	31	1	300	0.1	0.0359028	0	0	0	
8	1	1	117	32	1	300	0.05	0.00953387	0	0	0	
8	1	1	148	33	1	400	0.75	0.742566	0	0	0	
8	1	1	151	34	1	200	0.9	0.86423	0	0	0	
8	1	1	246	35	1	200	0.5	0.521526	0	0	0	
8	1	1	136	36	1	200	0.5	0.606927	0	0	0	
8	1	1	146	37	1	200	0.75	0.721111	0	0	0	
8	1	1	2	38	1	300	0.01	0.00117913	0	0	0	
8	1	1	156	39	1	200	0.95	0.98507	0	0	0	
8	1	1	247	40	1	300	0.5	0.572291	0	0	0	
8	1	1	128	41	1	400	0.25	0.350022	0	0	0	
8	1	1	132	42	1	300	0.4	0.430172	0	0	0	
8	1	1	312	43	1	300	0.75	0.628262	0	0	0	
8	1	1	299	44	1	500	0.4	0.482216	0	0	0	
8	1	1	287	45	1	300	0.1	0.076677	0	0	0	
8	1	1	221	46	1	200	0.01	0.00189563	0	0	0	
8	1	1	276	47	1	200	0.01	0.000462629	0	0	0	
8	1	1	197	48	1	300	0.6	0.670584	0	0	0	
8	1	1	250	49	1	600	0.5	0.523574	0	0	0	
8	1	1	292	50	1	300	0.25	0.391282	0	0	0	
8	1	1	162	51	1	300	0.99	0.997706	0	0	0	
8	1	1	56	52	1	200	0.01	0.00153738	0	0	0	
8	1	1	265	53	1	600	0.9	0.973226	0	0	0	
8	1	1	180	54	1	600	0.1	0.0668185	0	0	0	
8	1	1	80	55	1	600	0.4	0.440048	0	0	0	
8	1	1	212	56	1	300	0.95	0.966729	0	0	0	
8	1	1	152	57	1	300	0.9	0.972253	0	0	0	
8	1	1	216	58	1	200	0.99	0.997326	0	0	0	
8	1	1	147	59	1	300	0.75	0.813358	0	0	0	
8	1	1	225	60	1	600	0.01	0.000462629	0	0	0	
8	1	1	121	61	1	200	0.1	0.0106573	0	0	0	
8	1	1	78	62	1	400	0.4	0.490482	0	0	0	
8	1	1	153	63	1	400	0.9	0.955274	0	0	0	
8	1	1	90	64	1	600	0.6	0.737365	0	0	0	
8	1	1	23	65	1	400	0.4	0.550195	0	0	0	
8	1	1	44	66	1	500	0.9	0.901598	0	0	0	
8	1	1	67	67	1	300	0.1	0.0126564	0	0	0	
8	1	1	283	68	1	400	0.05	0.00481028	0	0	0	
8	1	1	198	69	1	400	0.6	0.608952	0	0	0	
8	1	1	140	70	1	600	0.5	0.575117	0	0	0	
8	1	1	327	71	1	300	0.99	0.998259	0	0	0	
8	1	1	91	72	1	200	0.75	0.872239	0	0	0	
8	1	1	55	73	1	600	0.99	0.996632	0	0	0	
8	1	1	306	74	1	200	0.6	0.48728	0	0	0	
8	1	1	236	75	1	200	0.25	0.233922	0	0	0	
8	1	1	17	76	1	300	0.25	0.121971	0	0	0	
8	1	1	72	77	1	300	0.25	0.0891405	0	0	0	
8	1	1	118	78	1	400	0.05	0.00619463	0	0	0	
8	1	1	41	79	1	200	0.9	0.973301	0	0	0	
8	1	1	285	80	1	600	0.05	0.00554889	0	0	0	
8	1	1	303	81	1	400	0.5	0.62173	0	0	0	
8	1	1	27	82	1	300	0.5	0.513118	0	0	0	
8	1	1	238	83	1	400	0.25	0.204855	0	0	0	
8	1	1	157	84	1	300	0.95	0.990404	0	0	0	
8	1	1	144	85	1	500	0.6	0.598085	0	0	0	
8	1	1	191	86	1	200	0.5	0.510659	0	0	0	
8	1	1	108	87	1	400	0.99	0.998445	0	0	0	
8	1	1	45	88	1	600	0.9	0.983858	0	0	0	
8	1	1	62	89	1	300	0.05	0.00464221	0	0	0	
8	1	1	142	90	1	300	0.6	0.523777	0	0	0	
8	1	1	240	91	1	600	0.25	0.38168	0	0	0	
8	1	1	130	92	1	600	0.25	0.463706	0	0	0	
8	1	1	305	93	1	600	0.5	0.585255	0	0	0	
8	1	1	208	94	1	400	0.9	0.939864	0	0	0	
8	1	1	11	95	1	200	0.1	0.0591714	0	0	0	
8	1	1	53	96	1	400	0.99	0.998184	0	0	0	
8	1	1	294	97	1	500	0.25	0.133577	0	0	0	
8	1	1	123	98	1	400	0.1	0.0132844	0	0	0	
8	1	1	217	99	1	300	0.99	0.99825	0	0	0	
8	1	1	102	100	1	300	0.95	0.993642	0	0	0	
8	1	1	172	101	1	300	0.05	0.00274481	0	0	0	
